ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1891,-0.5972,9.2547,-0.1693,-0.546,9.79,-0.0443,-0.072,-0.0123,0.0011,-0.0217,-0.0044,12.77,19.76,-47.63,324.86,3.19,0.99,221277,2016-04-06 19:56:56:571
-0.1528,-0.5968,9.2633,-0.144,-0.5565,9.7898,0.0093,-0.0443,-1.0000E-04,0.0039,-0.0184,-0.0035,12.91,19.73,-47.04,324.73,3.24,0.93,221376,2016-04-06 19:56:56:670
-0.1322,-0.5659,9.2803,-0.1411,-0.5552,9.7899,-0.034,-0.0568,-0.0076,0.0186,-0.0114,-0.0026,12.69,18.97,-48.55,322.8,3.25,0.84,221477,2016-04-06 19:56:56:771
-0.1093,-0.573,9.2532,-0.1317,-0.5528,9.7902,-0.0116,-0.0579,-0.0139,0.0116,-0.0065,-0.0014,13.03,19.64,-47.55,324.46,3.23,0.8,221576,2016-04-06 19:56:56:870
-0.1438,-0.5888,9.2608,-0.1249,-0.5538,9.7902,-0.0078,-0.0479,-0.0196,0.0074,-0.0099,-0.0037,13.54,19.49,-48.4,320.6,3.23,0.77,221676,2016-04-06 19:56:56:970
-0.1438,-0.5648,9.2562,-0.1201,-0.5558,9.7902,-0.0128,-0.0538,-0.009,0.0084,-0.0081,-0.0052,14.02,18.6,-48.25,320.45,3.25,0.7,221776,2016-04-06 19:56:57:070
-0.1188,-0.5756,9.3188,-0.1133,-0.5564,9.7902,-0.0035,-0.0546,0.0257,0.0115,-0.0058,-0.0013,13.48,18.95,-47.99,322.58,3.25,0.69,221876,2016-04-06 19:56:57:170
-0.0711,-0.5534,9.4177,-0.1091,-0.5582,9.7901,-0.0087,-0.0531,-0.0806,0.0046,-0.0101,-0.0022,13.38,18.63,-48.22,322.47,3.26,0.64,221977,2016-04-06 19:56:57:271
-0.1579,-0.6243,9.2682,-0.1029,-0.5613,9.79,-0.0563,-0.0767,0.0084,0.0054,-0.0071,-0.0037,13.21,18.46,-47.05,320.7,3.26,0.59,222076,2016-04-06 19:56:57:370
-0.0652,-0.571,9.281,-0.0949,-0.5673,9.7898,5.0000E-04,-0.0757,0.0169,0.0058,-0.0154,-0.0043,13.49,19.23,-48.97,322.17,3.32,0.56,222176,2016-04-06 19:56:57:470
-0.1504,-0.5757,9.3402,-0.0865,-0.5664,9.7899,0.0055,-0.0425,-0.0081,0.0213,-0.0041,-0.0021,12.38,17.72,-47.97,322.69,3.31,0.51,222276,2016-04-06 19:56:57:570
-0.1128,-0.5637,9.2012,-0.0847,-0.5551,9.7906,-0.017,-0.0482,-0.0016,0.0157,-0.0075,-0.0028,12.74,18.63,-48.18,322.24,3.25,0.5,222376,2016-04-06 19:56:57:670
-0.1092,-0.5877,9.2421,-0.0812,-0.5544,9.7906,-0.0057,-0.0657,-0.0197,0.0128,-0.0076,-0.0017,13.63,19.24,-47.15,320.15,3.24,0.48,222476,2016-04-06 19:56:57:770
-0.0633,-0.6009,9.29,-0.0775,-0.5564,9.7905,-0.0211,-0.0643,0.0159,0.0071,-0.0033,-0.0032,13.04,18.97,-47.89,322.15,3.25,0.45,222577,2016-04-06 19:56:57:871
-0.0845,-0.5877,9.2496,-0.0774,-0.5592,9.7904,-0.0127,-0.0585,3.0000E-04,0.0079,-9.0000E-04,-0.0017,14.75,19.31,-48.22,317.98,3.27,0.45,222676,2016-04-06 19:56:57:970
-0.0607,-0.5699,9.2351,-0.0799,-0.5656,9.79,-0.0011,-0.0462,-0.0229,0.009,0.0029,-0.0037,12.28,18.76,-47.69,324.37,3.31,0.47,222776,2016-04-06 19:56:58:070
-0.1162,-0.5714,9.2456,-0.0833,-0.5673,9.7899,-0.0075,-0.0535,-0.0309,0.0127,0.0086,-0.0024,11.89,18.45,-47.85,322.63,3.31,0.47,222876,2016-04-06 19:56:58:170
-0.079,-0.6016,9.2895,-0.0946,-0.5679,9.7897,-0.0573,-0.0578,-6.0000E-04,0.0051,-0.0012,-0.0032,12.9,19.25,-48.35,322.24,3.32,0.55,222976,2016-04-06 19:56:58:270
-0.1405,-0.5762,9.2781,-0.1036,-0.5687,9.7896,-0.0198,-0.0291,0.0169,0.0159,0.0094,-0.0014,12.67,19.48,-47.68,322.22,3.35,0.57,223076,2016-04-06 19:56:58:370
-0.1404,-0.584,9.2192,-0.1133,-0.5634,9.7898,-0.0389,-0.0471,-0.0058,0.0184,0.005,-9.0000E-04,13.38,18.28,-46.89,320.78,3.29,0.66,223177,2016-04-06 19:56:58:471
-0.141,-0.607,9.2259,-0.1318,-0.559,9.7898,-0.0187,-0.0712,-0.0174,0.0118,0.0052,-0.0011,13.72,18.63,-48.89,320.39,3.26,0.72,223276,2016-04-06 19:56:58:570
-0.1438,-0.5543,9.2561,-0.139,-0.5576,9.7898,-0.0188,-0.0488,-0.0152,0.011,0.0085,-0.0033,13.08,19.06,-47.37,322.87,3.26,0.81,223376,2016-04-06 19:56:58:670
-0.1978,-0.578,9.2557,-0.1574,-0.5561,9.7896,-0.033,-0.0531,0.0079,0.0105,0.0079,-0.0026,12.8,19.2,-47.78,322.91,3.25,0.86,223476,2016-04-06 19:56:58:770
-0.187,-0.586,9.2226,-0.1655,-0.5536,9.7896,-0.0192,-0.041,0.0134,0.0117,0.0079,-0.0017,13.26,19.74,-47.58,324.75,3.24,0.97,223577,2016-04-06 19:56:58:871
-0.1685,-0.5618,9.1729,-0.1705,-0.5545,9.7895,-0.0066,-0.0436,5.0000E-04,0.0129,0.0056,2.0000E-04,12.91,19.84,-47.32,324.85,3.24,1,223676,2016-04-06 19:56:58:970
-0.1889,-0.5757,9.2504,-0.1932,-0.5506,9.7893,-0.0736,-0.0557,-0.0135,0.0116,0.0188,-0.0013,12.69,18.97,-47.55,323.46,3.22,1.13,223776,2016-04-06 19:56:59:070
-0.1863,-0.5574,9.2349,-0.1952,-0.5525,9.7891,0.0123,-0.0593,0.0195,0.0143,0.0038,-0.0016,14.23,19.48,-46.72,321.31,3.23,1.14,223876,2016-04-06 19:56:59:170
-0.172,-0.5614,9.2361,-0.2054,-0.5409,9.7896,-0.0267,-0.0336,-0.0122,0.0201,0.0053,-0.0011,12.73,19.48,-47.83,323.68,3.16,1.2,223976,2016-04-06 19:56:59:270
-0.255,-0.5482,9.222,-0.2128,-0.5385,9.7895,-0.0228,-0.064,9.0000E-04,0.0106,0.0023,0,13.3,18.3,-48.3,322.04,3.15,1.25,224076,2016-04-06 19:56:59:370
-0.2397,-0.5533,9.2354,-0.2191,-0.5368,9.7895,-0.0186,-0.0521,-0.0107,0.0116,9.0000E-04,-0.0021,13.52,19.04,-47.8,321.6,3.15,1.27,224177,2016-04-06 19:56:59:471
-0.2728,-0.5819,9.2542,-0.2242,-0.5355,9.7895,-0.0303,-0.0543,0.018,0.0119,0.0018,-0.0025,13.79,18.55,-47.38,321.68,3.14,1.28,224276,2016-04-06 19:56:59:570
-0.2166,-0.5476,9.243,-0.2282,-0.5334,9.7895,-0.0238,-0.046,2.0000E-04,0.0122,4.0000E-04,-0.0031,12.86,18.8,-48.05,323.99,3.12,1.34,224376,2016-04-06 19:56:59:670
-0.2526,-0.5542,9.1873,-0.2326,-0.5296,9.7896,-0.0276,-0.0436,-0.0156,0.0097,1.0000E-04,-0.0035,13.89,18.8,-47.39,321.83,3.11,1.34,224476,2016-04-06 19:56:59:770
-0.2205,-0.5279,9.2592,-0.2313,-0.533,9.7894,0.0018,-0.0574,0.0065,0.0021,-0.0037,-0.0025,12.93,20.09,-48.31,325.63,3.12,1.35,224577,2016-04-06 19:56:59:871
-0.2501,-0.5636,9.2307,-0.2373,-0.5356,9.7891,-0.0431,-0.0582,0.0095,0.0045,-0.0032,-0.0039,13.69,18.14,-48.41,320.03,3.12,1.36,224676,2016-04-06 19:56:59:970
-0.2294,-0.5528,9.2679,-0.232,-0.5377,9.7892,0.0141,-0.0554,0.0214,0.0095,-0.0063,-0.0023,13.01,19.17,-48.03,324.08,3.13,1.39,224776,2016-04-06 19:57:00:070
-0.1883,-0.5233,9.2608,-0.2352,-0.532,9.7894,-0.0426,-0.0382,0.014,0.0192,6.0000E-04,-0.0029,13.24,18.88,-47.53,324.09,3.11,1.38,224876,2016-04-06 19:57:00:170
-0.2552,-0.5561,9.2586,-0.2406,-0.5212,9.7898,-0.0369,-0.0517,-0.0108,0.014,0.0025,-0.0011,14.06,19.31,-46.89,321.95,3.07,1.38,224976,2016-04-06 19:57:00:270
-0.2543,-0.5263,9.2643,-0.2396,-0.5205,9.7899,-0.0107,-0.066,-0.0022,0.0123,-0.0033,-0.0038,14.92,20.84,-48.72,323.06,3.04,1.4,225076,2016-04-06 19:57:00:370
-0.2281,-0.5548,9.2562,-0.2415,-0.5189,9.7899,-0.0157,-0.0621,-0.007,0.0121,-0.0021,-0.0027,13.08,18.5,-48.27,324.26,3.03,1.41,225177,2016-04-06 19:57:00:471
-0.2416,-0.5323,9.234,-0.2408,-0.5192,9.7899,-0.0109,-0.0519,7.0000E-04,0.0064,-0.0035,-0.0033,14.35,18.93,-47.85,322.02,3.04,1.41,225276,2016-04-06 19:57:00:570
-0.2382,-0.5706,9.1671,-0.2398,-0.5254,9.7896,-0.0079,-0.0559,-0.0514,0.009,-0.0021,-0.0036,13.98,19.23,-47.79,322,3.06,1.41,225376,2016-04-06 19:57:00:670
-0.1952,-0.5553,9.1415,-0.2341,-0.5257,9.7898,0.0037,-0.0396,0.002,0.013,-0.0027,-0.0024,13.05,19.59,-46.37,325.84,3.07,1.4,225476,2016-04-06 19:57:00:770
-0.22,-0.5637,9.2109,-0.2386,-0.5264,9.7896,-0.0518,-0.0412,0.0179,0.0046,0,-0.005,13.21,17.43,-47.72,320.57,3.08,1.4,225576,2016-04-06 19:57:00:870
-0.22,-0.5526,9.3251,-0.233,-0.5323,9.7894,0.011,-0.0467,0.0362,0.0138,-0.0029,-0.003,13.89,17.77,-48.05,320.13,3.11,1.4,225676,2016-04-06 19:57:00:970
-0.2584,-0.5766,9.1973,-0.2363,-0.5285,9.7895,-0.0403,-0.0529,9.0000E-04,0.0201,-0.0026,-0.0028,14,19.92,-48.06,323.46,3.11,1.36,225776,2016-04-06 19:57:01:070
-0.2107,-0.5626,9.2391,-0.2404,-0.5227,9.7898,-0.0085,-0.0731,-0.0215,0.0151,-0.0054,-9.0000E-04,14.17,18.46,-47.38,320.25,3.06,1.4,225876,2016-04-06 19:57:01:170
-0.2629,-0.5557,9.2744,-0.2391,-0.5216,9.7898,-0.0172,-0.0645,0.0121,0.013,-0.0051,-0.0037,13.16,19.09,-48.65,324.19,3.06,1.41,225976,2016-04-06 19:57:01:270
-0.2556,-0.5505,9.1918,-0.2379,-0.5201,9.79,-0.0198,-0.0565,-0.0261,0.0114,-0.0075,-0.0042,13.89,18.8,-48.39,322,3.04,1.4,226079,2016-04-06 19:57:01:373
-0.2474,-0.5235,9.2382,-0.233,-0.5192,9.7901,-0.0071,-0.0485,-0.0073,0.0111,-0.0088,-0.0034,12.69,20.67,-47.89,327.27,3.04,1.39,226177,2016-04-06 19:57:01:471
-0.2254,-0.5499,9.2661,-0.229,-0.5196,9.7902,-0.0254,-0.0589,0.0127,0.0102,-0.0165,-0.0038,13.74,19.73,-46.94,323.56,3.04,1.34,226277,2016-04-06 19:57:01:571
-0.1789,-0.5375,9.2779,-0.207,-0.5229,9.7905,0.0119,-0.0517,0.0291,0.0065,-0.0159,-0.0024,14.37,18.63,-48.19,321.76,3.06,1.28,226377,2016-04-06 19:57:01:671
-0.1551,-0.5866,9.281,-0.2093,-0.5261,9.7903,-0.0749,-0.0706,0.0267,0.0013,-0.0241,-0.0053,13.62,18.55,-48.59,321.58,3.08,1.22,226477,2016-04-06 19:57:01:771
-0.1665,-0.5498,9.2321,-0.1827,-0.538,9.7902,0.0064,-0.0458,0.001,0.0035,-0.0174,-0.0035,13.28,19.43,-47.54,323.62,3.13,1.15,226576,2016-04-06 19:57:01:870
-0.1819,-0.5831,9.2267,-0.1809,-0.5357,9.7903,-0.0422,-0.0401,0.0101,0.0147,-0.0083,-0.0033,13.89,18.8,-47.72,321.25,3.13,1.06,226676,2016-04-06 19:57:01:970
-0.1791,-0.5634,9.2731,-0.1782,-0.5333,9.7905,-0.0152,-0.0519,-0.0093,0.0103,-0.0074,-7.0000E-04,13.89,18.8,-47.72,321.24,3.12,1.04,226776,2016-04-06 19:57:02:070
-0.193,-0.577,9.217,-0.1691,-0.537,9.7905,-0.0109,-0.065,-0.0044,0.0074,-0.0068,-0.0038,13.2,19.48,-47.25,323.36,3.14,0.99,226876,2016-04-06 19:57:02:170
-0.1556,-0.568,9.2339,-0.1669,-0.5405,9.7903,-0.0225,-0.0584,-0.0266,0.0054,-0.0063,-0.0047,13.53,20.3,-48.07,322.72,3.16,0.98,226976,2016-04-06 19:57:02:270
-0.1601,-0.5523,9.2798,-0.1618,-0.5457,9.7901,-0.0203,-0.0481,-0.003,0.0075,-0.0076,-0.0023,13.47,20.08,-47.68,324.78,3.19,0.95,227077,2016-04-06 19:57:02:371
-0.1321,-0.5961,9.1218,-0.1592,-0.5459,9.7902,-0.0247,-0.0443,0.0206,0.0083,-0.0089,-0.0036,12.42,18.55,-47.11,325.5,3.19,0.93,227176,2016-04-06 19:57:02:470
-0.186,-0.5926,9.2573,-0.1507,-0.5508,9.79,-0.0262,-0.0437,-0.002,0.0136,-0.0011,-0.0025,13.21,18.46,-48.05,321.25,3.21,0.89,227277,2016-04-06 19:57:02:571
-0.0898,-0.5989,9.2705,-0.1492,-0.5539,9.7899,-0.0437,-0.0584,0.0031,-5.0000E-04,-0.0172,-0.0049,12.69,18.28,-48.55,321.16,3.22,0.88,227376,2016-04-06 19:57:02:670
-0.2061,-0.5594,9.3432,-0.134,-0.5571,9.7899,0.0287,-0.0392,0.0173,0.0098,-0.0084,-0.0056,12.3,18.88,-47.37,325.12,3.26,0.78,227476,2016-04-06 19:57:02:770
-0.1087,-0.5971,9.2244,-0.1257,-0.5545,9.7902,0.0049,-0.0479,-0.0478,0.0148,-0.0124,-0.0018,12.57,19.4,-47.95,322.74,3.25,0.78,227577,2016-04-06 19:57:02:871
-0.1289,-0.5665,9.2494,-0.123,-0.5519,9.7903,-0.0246,-0.0381,-0.0184,0.0081,-0.0088,-0.0024,12.58,18.16,-47.34,320.99,3.23,0.72,227676,2016-04-06 19:57:02:970
-0.137,-0.563,9.2244,-0.1166,-0.5547,9.7903,-0.0051,-0.0499,-0.0075,0.0076,-0.0054,-0.0029,11.81,18.31,-48.12,323.2,3.24,0.7,227776,2016-04-06 19:57:03:070
-0.1312,-0.5744,9.2702,-0.1157,-0.5558,9.7902,-0.0152,-0.0422,-0.0223,0.0059,-0.0042,-0.0041,12.52,18.46,-48.39,320.8,3.25,0.68,227876,2016-04-06 19:57:03:170
-0.1302,-0.5581,9.2705,-0.1138,-0.5594,9.79,-0.0102,-0.0459,0.0041,0.0054,-0.0044,-0.0032,12.52,19.14,-47.72,322.54,3.26,0.67,227976,2016-04-06 19:57:03:270
-0.1212,-0.601,9.0767,-0.1132,-0.5643,9.7897,-0.016,-0.056,-0.0721,-0.0035,-0.0071,-0.0024,12.45,19.89,-47.51,326.36,3.3,0.66,228076,2016-04-06 19:57:03:370
-0.1452,-0.6071,9.2692,-0.1089,-0.5628,9.7899,0.0072,-0.0157,0.037,0.0139,6.0000E-04,-0.0035,12.15,19.58,-47.42,326.38,3.29,0.64,228177,2016-04-06 19:57:03:471
-0.0595,-0.6129,9.2719,-0.1045,-0.5714,9.7894,4.0000E-04,-0.0523,0.0057,0.0034,-0.012,-0.0039,12.83,18.08,-47.69,320.53,3.34,0.61,228276,2016-04-06 19:57:03:570
-0.1727,-0.5891,9.3219,-0.0989,-0.571,9.7895,-0.0029,-0.0303,-0.0091,0.0108,-0.003,-0.0045,12.85,19.08,-47.73,322.26,3.34,0.58,228376,2016-04-06 19:57:03:670
-0.0989,-0.5959,9.2377,-0.1006,-0.5649,9.7898,-0.0121,-0.0447,-0.0016,0.0089,-0.0011,-0.0023,13.38,19.65,-47.55,323.97,3.3,0.59,228476,2016-04-06 19:57:03:770
-0.1149,-0.5788,9.2674,-0.1009,-0.5664,9.7898,-0.022,-0.0607,-0.0163,0.0103,-0.0058,-0.002,13.89,18.8,-48.05,320.17,3.3,0.59,228576,2016-04-06 19:57:03:870
-0.0929,-0.5681,9.2474,-0.0998,-0.5641,9.7899,-0.0068,-0.043,-0.0016,0.008,-0.001,-0.0028,12.27,19.39,-47.81,324.61,3.3,0.59,228676,2016-04-06 19:57:03:970
-0.1168,-0.5918,9.2603,-0.1012,-0.5635,9.7899,-0.0122,-0.0364,-0.0068,0.0081,3.0000E-04,-0.0038,12.44,19.12,-47.31,324.68,3.3,0.58,228776,2016-04-06 19:57:04:070
-0.1311,-0.5641,9.275,-0.1046,-0.5641,9.7899,-0.0142,-0.0508,0.0012,0.0107,0.0047,-0.0031,13.12,19.04,-46.14,322.52,3.3,0.61,228876,2016-04-06 19:57:04:170
-0.0862,-0.6035,9.1848,-0.1143,-0.5648,9.7897,-0.0098,-0.0393,0.0022,3.0000E-04,0.0011,-0.0023,12.05,18.18,-48.22,323,3.3,0.65,228977,2016-04-06 19:57:04:271
-0.1849,-0.5706,9.3021,-0.1207,-0.566,9.7896,-0.0075,-0.0509,-0.0228,0.006,0.0073,-0.0013,13.38,19.31,-48.22,322.53,3.31,0.71,229076,2016-04-06 19:57:04:370
-0.1198,-0.567,9.2277,-0.1277,-0.5651,9.7895,0.0063,-0.0371,-0.0197,0.0079,0,-0.0032,13.21,18.8,-46.72,322.68,3.31,0.75,229176,2016-04-06 19:57:04:470
-0.2166,-0.5956,9.2579,-0.1389,-0.5605,9.7896,-0.0514,-0.0425,0.0389,0.0185,0.0072,-7.0000E-04,12.67,19.04,-47.39,322.84,3.28,0.81,229276,2016-04-06 19:57:04:570
-0.1684,-0.5555,9.2621,-0.1488,-0.5522,9.79,-0.0224,-0.0399,0.0149,0.0128,0.0064,-0.0012,13.85,18.47,-47.79,318.88,3.26,0.83,229377,2016-04-06 19:57:04:671
-0.1476,-0.5744,9.2852,-0.1545,-0.5506,9.79,-0.0152,-0.0567,0.0011,0.0112,0.0047,-0.0023,12.72,18.85,-47.27,323.09,3.22,0.9,229476,2016-04-06 19:57:04:770
-0.1722,-0.5652,9.2879,-0.1602,-0.5482,9.79,-0.0133,-0.0389,4.0000E-04,0.0099,0.007,-0.0022,13.46,19.11,-48.33,323.12,3.2,0.94,229576,2016-04-06 19:57:04:870
-0.1641,-0.5835,9.225,-0.1718,-0.5473,9.7899,-0.0142,-0.0509,0.0042,0.01,0.0047,-0.0022,12.35,18.97,-47.89,325.58,3.2,1.01,229676,2016-04-06 19:57:04:970
-0.1852,-0.5685,9.2895,-0.1756,-0.546,9.7899,-0.0051,-0.0509,-0.0157,0.0144,0.0049,-0.003,13.38,19.65,-47.89,324.92,3.19,1.03,229777,2016-04-06 19:57:05:071
-0.1477,-0.5549,9.2144,-0.181,-0.543,9.7899,0.0105,-0.0386,0.0429,0.0143,0,-3.0000E-04,13.08,20.05,-47.71,324.98,3.2,1.06,229877,2016-04-06 19:57:05:171
-0.2033,-0.5965,9.2719,-0.1961,-0.541,9.7898,-0.0776,-0.0539,0.0049,0.0122,0.0154,-0.003,13.37,19.33,-48.55,323.53,3.16,1.15,229977,2016-04-06 19:57:05:271
-0.1977,-0.5539,9.256,-0.2013,-0.5442,9.7895,-0.0202,-0.0739,0.0077,0.0142,-2.0000E-04,-0.0018,13.73,18.76,-47.68,321.39,3.18,1.18,230076,2016-04-06 19:57:05:370
-0.1685,-0.5552,9.2384,-0.204,-0.5377,9.7898,-0.016,-0.061,-0.0056,0.0204,0.0032,-0.0026,13.21,19.14,-47.72,323.69,3.14,1.19,230177,2016-04-06 19:57:05:471
-0.2377,-0.5674,9.1974,-0.2082,-0.5351,9.7898,-0.0116,-0.0658,0.0112,0.014,0.0017,-2.0000E-04,14.23,19.82,-48.39,323.18,3.13,1.22,230276,2016-04-06 19:57:05:570
-0.2036,-0.5615,9.2716,-0.2144,-0.5298,9.79,-0.0106,-0.0583,-0.0056,0.0141,-5.0000E-04,-0.0023,12.75,18.65,-47.63,323.84,3.11,1.25,230376,2016-04-06 19:57:05:670
-0.2548,-0.5875,9.2268,-0.2187,-0.5288,9.7899,-0.0306,-0.0576,-3.0000E-04,0.012,8.0000E-04,-0.0027,13.11,18.6,-46.95,323.91,3.1,1.25,230476,2016-04-06 19:57:05:770
-0.2363,-0.5583,9.2531,-0.2232,-0.5288,9.7898,-0.0193,-0.0543,-0.0127,0.0096,3.0000E-04,-0.004,13.79,18.47,-48.29,319.97,3.08,1.29,230576,2016-04-06 19:57:05:870
-0.2557,-0.5405,9.2044,-0.2264,-0.5299,9.7897,-0.0227,-0.0519,-0.0082,0.0098,-6.0000E-04,-0.0036,13.36,18.72,-48.28,323.98,3.09,1.31,230676,2016-04-06 19:57:05:970
-0.1546,-0.5539,9.2297,-0.2265,-0.5325,9.7896,-0.0165,-0.0513,0.013,0.0028,-0.0041,-0.0029,12.86,19.48,-46.72,324.02,3.11,1.33,230777,2016-04-06 19:57:06:071
-0.2725,-0.5772,9.2354,-0.2333,-0.5364,9.7892,-0.0532,-0.0637,0.0011,0.0037,-0.0039,-0.0039,13.55,18.8,-48.05,321.72,3.12,1.32,230876,2016-04-06 19:57:06:170
-0.2227,-0.5267,9.28,-0.2265,-0.5423,9.789,0.0335,-0.0665,-0.0067,0.0051,-0.0057,-0.0029,12.89,19.61,-46.87,325.54,3.17,1.33,230976,2016-04-06 19:57:06:270
-0.2222,-0.5482,9.2643,-0.2298,-0.5356,9.7893,-0.0232,-0.0389,-0.0232,0.0162,-4.0000E-04,-0.003,12.57,19.11,-47.39,323.96,3.16,1.33,231076,2016-04-06 19:57:06:370
-0.2449,-0.5687,9.2701,-0.2368,-0.5317,9.7894,-0.0455,-0.0451,-0.0241,0.0126,0.0039,-0.0017,13.07,18.18,-47.65,322.38,3.11,1.39,231177,2016-04-06 19:57:06:471
-0.2337,-0.5269,9.2441,-0.2375,-0.5269,9.7896,-0.0123,-0.0397,-0.0012,0.0119,-0.0015,-0.0045,13.26,18.81,-48.53,324.1,3.1,1.39,231276,2016-04-06 19:57:06:570
-0.2569,-0.5397,9.2698,-0.2391,-0.5279,9.7895,-0.0223,-0.0602,0.0086,0.0083,-0.0018,-0.0024,12.52,18.8,-48.39,324.16,3.09,1.4,231376,2016-04-06 19:57:06:670
-0.2451,-0.5488,9.2233,-0.2395,-0.5276,9.7895,-0.0174,-0.0525,0.0118,0.0105,-0.0034,-0.0022,13.89,19.14,-48.05,321.93,3.08,1.4,231476,2016-04-06 19:57:06:770
-0.2376,-0.5852,9.0894,-0.2393,-0.5264,9.7896,-0.0211,-0.0501,-0.0164,0.0095,-0.0023,-0.0033,12.94,19.4,-46.95,324.21,3.08,1.4,231576,2016-04-06 19:57:06:870
-0.2136,-0.5345,9.2732,-0.235,-0.5285,9.7896,-3.0000E-04,-0.0534,0.0136,0.014,0.0012,-0.0022,12.85,18.13,-48.5,322.41,3.08,1.4,231676,2016-04-06 19:57:06:970
-0.1883,-0.5592,9.2254,-0.2375,-0.5323,9.7893,-0.0139,-0.0448,-0.0373,0.006,-0.0018,-0.0043,13.45,18.8,-47.92,324.12,3.1,1.39,231776,2016-04-06 19:57:07:070
-0.2556,-0.5506,9.2943,-0.2318,-0.5341,9.7894,0.0053,-0.0582,0.0257,0.0141,-0.003,-0.0036,12.33,19.03,-48.54,326.45,3.11,1.39,231877,2016-04-06 19:57:07:171
-0.2731,-0.5431,9.2521,-0.2367,-0.5231,9.7898,-0.02,-0.0335,0.0052,0.02,-0.0034,-0.0023,12.86,18.8,-47.39,324.11,3.1,1.37,231977,2016-04-06 19:57:07:271
-0.2348,-0.5562,9.2473,-0.239,-0.5198,9.7899,-0.0188,-0.0542,0.0093,0.0146,-0.0047,-0.0017,13.55,19.48,-48.39,321.94,3.06,1.39,232081,2016-04-06 19:57:07:375
-0.2388,-0.5245,9.2771,-0.2372,-0.518,9.7901,-0.0056,-0.0597,-0.0146,0.0125,-0.0031,-0.0038,13.82,18.43,-48.03,320.23,3.03,1.39,232177,2016-04-06 19:57:07:471
-0.2291,-0.5626,9.2496,-0.2381,-0.5203,9.7899,-0.0193,-0.0673,0.0096,0.0072,-0.003,-0.0035,13.33,19.5,-47.46,325.85,3.02,1.39,232276,2016-04-06 19:57:07:570
-0.2197,-0.5633,9.2301,-0.2362,-0.5227,9.7899,-0.0072,-0.0532,-0.0247,0.0066,-0.0051,-0.0019,12.91,19.49,-47.38,324.21,3.06,1.38,232376,2016-04-06 19:57:07:670
-0.226,-0.542,9.2141,-0.2337,-0.5286,9.7896,-0.0093,-0.0465,-0.0186,0.0014,-0.0117,-0.0031,13.51,19.76,-47.87,323.57,3.07,1.39,232476,2016-04-06 19:57:07:770
-0.2431,-0.5213,9.2705,-0.2295,-0.5305,9.7896,-0.0079,-0.0503,-0.019,0.0126,-0.0056,-0.0031,13.04,19.99,-48.22,325.63,3.1,1.34,232576,2016-04-06 19:57:07:870
-0.1787,-0.5748,9.2286,-0.2311,-0.5314,9.7895,-0.0512,-0.059,0.0202,0.0061,-0.019,-0.0031,13.72,19.31,-46.89,321.85,3.11,1.35,232677,2016-04-06 19:57:07:971
-0.2565,-0.5378,9.2712,-0.2133,-0.5314,9.7899,-0.0377,-0.0389,0.0101,0.0129,-0.0123,-0.0047,13.05,19,-48.06,323.85,3.11,1.25,232776,2016-04-06 19:57:08:070
-0.2321,-0.5473,9.2813,-0.2088,-0.5278,9.7902,-0.0206,-0.0611,-0.0101,0.0151,-0.0042,-0.0019,14.34,20.02,-48.55,323.21,3.08,1.22,232876,2016-04-06 19:57:08:170
-0.2122,-0.565,9.2383,-0.2004,-0.5253,9.7905,-0.0112,-0.068,-0.0133,0.013,-0.0122,-0.002,14.01,18.79,-47.73,321.54,3.07,1.17,232976,2016-04-06 19:57:08:270
-0.1826,-0.5512,9.269,-0.1932,-0.5257,9.7906,-0.0024,-0.0622,-0.0171,0.0111,-0.009,-0.0035,13.67,18.36,-48.54,319.72,3.07,1.17,233077,2016-04-06 19:57:08:371
-0.1873,-0.5459,9.2274,-0.1804,-0.5269,9.7908,-6.0000E-04,-0.0551,-0.0212,0.0094,-0.0104,-0.0045,12.52,18.12,-48.39,321.87,3.07,1.1,233177,2016-04-06 19:57:08:471
-0.1786,-0.5524,9.2598,-0.1772,-0.5282,9.7908,-0.0237,-0.061,0.0083,0.011,-0.0084,-0.0031,12.69,18.63,-48.55,323.47,3.08,1.06,233277,2016-04-06 19:57:08:571
-0.1365,-0.5582,9.3813,-0.1733,-0.5304,9.7908,-0.0251,-0.0581,-0.0513,0.004,-0.0142,-0.0027,13.42,19.99,-49.03,324.98,3.1,1.01,233377,2016-04-06 19:57:08:671
-0.1909,-0.5907,9.2598,-0.1654,-0.5363,9.7906,-0.0645,-0.0897,-0.0104,0.0018,-0.0182,-0.0042,13.42,18.13,-48.65,321.5,3.1,0.96,233476,2016-04-06 19:57:08:770
