ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.8884,-10.56,1.7697,3.9141,-8.5674,2.7294,-2.6157,0.9379,-0.1245,-0.7249,0.4157,-2.5571,-4.7,45.62,26.9,37.75,60.88,-55.11,95525,2016-03-24 21:24:36:758
-2.5822,-12.8361,2.9182,4.1394,-8.5804,2.3265,-5.735,-9.918,-2.7173,-0.168,-1.9099,0.6673,-14.85,43.12,29.06,51.8,57.97,-56.92,95626,2016-03-24 21:24:36:859
-1.3621,-5.2092,0.9739,3.6931,-8.9036,1.8049,-5.3102,-4.4588,0.0787,0.5892,-3.0805,1.4764,-9.71,42.71,30.28,55.15,65.22,-63.95,95726,2016-03-24 21:24:36:959
0.3484,-0.4944,-0.9766,2.0243,-9.1382,2.9267,-4.1612,6.8325,-7.9498,0.7859,-0.9731,2.2922,7.97,46.13,24.57,10.79,68.72,-34.67,95826,2016-03-24 21:24:37:059
-3.1396,-19.4222,3.5402,1.5959,-9.3552,2.4704,0.3454,-1.4765,-3.1813,0.2692,-1.7124,0.1444,19.8,43.42,16.61,344.84,72.01,-27.55,95925,2016-03-24 21:24:37:158
-0.4274,-12.0795,-0.7527,1.4473,-9.3365,2.628,-2.7339,-6.1057,-1.8205,0.0908,2.2499,-0.2055,21.8,43.92,14.71,344.23,72.55,-32.86,96026,2016-03-24 21:24:37:259
0.4794,-4.9132,0.4879,1.1585,-9.39,2.5801,-0.1745,3.1008,-2.3015,0.1348,2.9356,-0.5982,16.42,45.57,21.69,351.8,73.24,-24.18,96127,2016-03-24 21:24:37:360
1.0986,-1.2518,-3.449,1.9298,-9.3128,2.3911,1.0801,7.1764,-7.2963,-0.9915,0.1884,-2.1972,9.14,44.88,25.61,3.56,73.24,-24.18,96226,2016-03-24 21:24:37:459
-5.6532,-19.4222,3.2361,3.5479,-8.9289,1.9639,-6.0185,-7.2581,-0.2186,-0.158,0.6407,0.1933,-6.5,42.01,30.58,49.76,67.28,-58.81,96326,2016-03-24 21:24:37:559
-2.0937,-9.8425,-0.9642,3.0682,-9.1082,1.9487,-5.6524,-6.9742,-1.3753,0.605,-1.6743,0.9867,-8.07,42.52,31.89,50.72,68.24,-57.58,96426,2016-03-24 21:24:37:659
-0.1494,-2.5104,0.0489,1.7245,-9.27,2.6952,-2.88,-0.756,-2.2636,2.0434,-2.7944,1.4649,6.56,44.93,28.62,24.54,71.3,-48.64,96526,2016-03-24 21:24:37:759
0.5706,-7.614,-1.6903,1.2119,-9.1113,3.4184,-1.7359,4.5915,-3.7379,2.0434,-2.7944,1.4649,6.56,44.93,28.62,24.54,71.3,-48.64,96625,2016-03-24 21:24:37:858
-0.4499,-14.3389,-0.4771,1.2059,-9.1531,3.3071,-2.2481,-5.8635,-2.3786,-0.2378,-1.12,-0.1341,17.83,45.47,14.46,338.33,68.77,-16.35,96726,2016-03-24 21:24:37:959
0.4878,-10.4715,0.6658,1.2484,-9.2026,3.1502,-1.2131,-8.3047,-1.707,0.3457,-0.4863,-0.1106,20.23,45.91,15.05,339.26,68.96,-20.03,96826,2016-03-24 21:24:38:059
-0.403,-5.0567,0.4879,1.1164,-9.5,2.1621,-1.1183,0.9384,-1.4399,-0.9212,0.9318,-0.0896,19.19,45.3,14.07,340.05,72.68,-23.27,96926,2016-03-24 21:24:38:159
-0.162,-5.8963,2.0091,1.2271,-9.5608,1.8046,-1.8322,3.2467,-0.9291,-0.8786,1.0462,-0.3519,18.36,45.54,18.31,352.16,77.14,-34.21,97026,2016-03-24 21:24:38:259
1.1188,-15.1086,6.5365,2.6361,-9.3679,1.2095,-3.7256,-6.2332,-6.6343,-1.6499,5.4063,-2.1856,8.32,45.21,26.16,23.87,76.21,-49.58,97126,2016-03-24 21:24:38:359
-3.5434,-9.5419,0.9351,3.0487,-9.2387,1.2334,-2.6586,-7.0272,5.1212,-0.8921,1.3118,-1.3332,-0.42,43.05,31.94,48.8,72.8,-65.35,97226,2016-03-24 21:24:38:459
-0.7937,-7.1946,0.1489,1.9341,-9.4612,1.7072,-3.976,-1.6067,-0.0874,0.9172,-2.0632,1.3954,-8.72,43.36,31.82,58.69,71.99,-62.44,97327,2016-03-24 21:24:38:560
-1.4635,-10.3252,-0.2526,1.3596,-9.4737,2.1381,-1.984,0.9917,-1.5693,0.9937,-2.4361,1.5741,-1.15,44.27,29.48,25.44,75.03,-32.45,97426,2016-03-24 21:24:38:659
-3.6331,-11.0104,-1.1035,1.4228,-8.582,4.5271,-3.6928,-3.6242,-6.09,2.6396,-0.2013,-0.138,12.23,46.47,17.23,352.93,66.93,-22.58,97536,2016-03-24 21:24:38:769
1.1456,-13.5369,0.7676,1.4536,-8.8,4.0765,-2.3793,-4.5911,-4.4453,-0.4662,-0.0033,0.055,13.45,47.72,13.07,347.22,61.06,-17.45,97626,2016-03-24 21:24:38:859
0.6225,-6.1056,0.8619,1.4447,-9.1943,3.0899,-0.3423,-1.3912,-3.2483,-0.6683,-0.1602,0.2147,15.15,47.33,14.52,348.33,69.65,-25.06,97726,2016-03-24 21:24:38:959
-1.0939,-6.6614,1.3068,1.5831,-9.5098,1.7969,-2.0841,2.1327,-0.0518,-0.8221,0.2708,-0.2351,16.76,44.31,21.17,356.4,74.06,-33.92,97826,2016-03-24 21:24:39:059
9.0837,-14.8072,2.3342,1.7634,-9.5326,1.48,-2.8254,-0.071,-0.7802,-0.7386,1.3277,-0.569,16.1,44.55,23.05,11.25,76.42,-49.99,97926,2016-03-24 21:24:39:159
-6.0971,-13.3815,9.5141,2.0188,-8.7016,4.0468,2.2389,-7.3734,-16.9037,0.9919,4.8774,-2.233,-0.67,46.2,26.71,23.53,69.1,-34.19,98026,2016-03-24 21:24:39:259
-1.3502,-9.4732,-1.1063,1.9549,-8.7686,3.9319,-6.8944,-4.7044,3.9108,-0.1988,-0.2263,0.0712,-12.46,46.08,26.65,31.02,62.54,-26.51,98127,2016-03-24 21:24:39:360
-0.1378,-5.9177,2.0004,1.1281,-9.0989,3.4796,-1.1721,-1.8078,-2.5142,0.5033,-3.3365,1.6778,-0.02,44.63,29.74,14.21,67.5,-21.31,98226,2016-03-24 21:24:39:459
-0.6537,-2.4453,0.0705,1.1424,-8.8186,4.1349,-1.162,1.722,-2.0299,1.382,-2.1682,0.9075,7.53,44.98,27.42,359.34,64.06,-15.44,98326,2016-03-24 21:24:39:559
-0.3172,-13.7908,-0.6438,0.4102,-7.8425,5.8734,-1.0726,-9.0626,-6.1714,1.2518,1.082,0.3046,14.8,46.41,16.06,341.43,53.1,-4,98426,2016-03-24 21:24:39:659
0.2016,-15.9785,2.1053,0.1727,-8.0305,5.626,0.1573,-10.0883,-5.5182,-0.4482,0.2567,-0.0073,14.67,47.23,13.35,340.38,53.1,-4,98526,2016-03-24 21:24:39:759
0.0083,-4.8881,0.5613,0.3183,-8.7287,4.4586,-0.3312,-0.0967,-3.5282,-0.9548,0.5111,-0.4278,13.54,47.93,18.47,342.17,59.1,-2.87,98626,2016-03-24 21:24:39:859
4.7757,-4.0256,-15.6665,-0.4043,-8.886,4.1286,0.1613,4.8489,-2.1773,-0.4703,5.7446,-0.6988,12.23,46.8,21.88,339.98,64.97,5.59,98726,2016-03-24 21:24:39:959
-0.5502,-18.9845,8.4607,1.5167,-9.3311,2.6078,-2.0174,-2.9914,-0.8163,-0.2701,1.5868,-2.5333,-4.65,44.62,30.82,28.31,72.08,-30.18,98826,2016-03-24 21:24:40:059
-4.2324,-10.7595,-3.2861,1.7486,-9.1788,2.9768,-2.1329,-10.7531,3.8303,0.4437,0.4537,0.1488,-15.65,40.7,31.29,44,72.08,-30.18,98925,2016-03-24 21:24:40:158
-0.1013,-3.7259,0.2266,0.7287,-9.2181,3.2658,-1.6415,-4.1954,-1.428,1.4721,-3.9331,1.8224,-1.1,43.85,32.52,10.26,70.05,-12.58,99026,2016-03-24 21:24:40:259
-2.8086,-1.0897,-3.1083,0.9502,-8.6736,4.4762,-0.9176,1.9294,-2.8168,2.7539,-3.1795,1.0235,8.3,46.54,26.48,357.04,70.05,-12.58,99127,2016-03-24 21:24:40:360
-3.4687,-19.4222,3.6406,1.5991,-7.758,5.7816,-3.5055,-10.9802,-9.6327,-0.1841,-1.0804,-0.1895,18.66,45.67,8.68,336.35,53.73,-12.91,99226,2016-03-24 21:24:40:459
-3.0242,-14.0282,1.0227,1.6063,-8.0013,5.4378,-3.9062,-8.287,-2.0635,-0.8701,1.9341,-0.8216,20.41,46.12,10.35,337.28,54.68,-16.46,99326,2016-03-24 21:24:40:559
0.6062,-4.9477,4.6708,0.606,-8.6359,4.607,-0.717,-1.6413,-1.4785,-1.9349,0.9203,0.5063,16.08,45.13,17.97,346.83,54.68,-16.46,99426,2016-03-24 21:24:40:659
1.6979,-3.6813,1.4681,0.5152,-8.4075,5.0219,4.3374,5.1486,-6.7553,1.4319,1.6566,0.0092,18.46,43.94,24.6,341.37,59.02,-5.86,99526,2016-03-24 21:24:40:759
-3.428,-15.056,3.1224,3.0556,-8.148,4.5215,-2.241,1.2671,-1.7304,-0.9968,0.2572,-3.5498,-1.37,46.66,28.57,12.13,58.52,-18.71,99626,2016-03-24 21:24:40:859
-3.8321,-16.4502,1.2973,2.6453,-8.5404,4.0292,-2.5689,-7.4565,-5.7,-0.0625,-1.5236,1.3203,-15.6,41.95,33.43,42.52,57.25,-38.5,99726,2016-03-24 21:24:40:959
-0.3789,-8.1541,-0.2223,1.5418,-8.6057,4.4425,-4.7669,-8.2022,-2.9407,1.248,-1.8252,2.6612,-10,44.07,30.47,32.69,60.56,-33.29,99826,2016-03-24 21:24:41:059
2.1531,-3.1117,-2.2923,-1.2405,-7.7639,5.8612,2.9826,4.7318,-8.8933,1.8583,1.0704,2.7012,9.7,46.43,23.07,346.59,57.33,1.22,99925,2016-03-24 21:24:41:158
4.21,-18.2873,-0.3634,-0.4242,-7.5376,6.259,5.0315,-4.7476,-3.929,0.3387,-2.305,1.1944,16.87,46.02,18.67,332.81,52.34,11.95,100026,2016-03-24 21:24:41:259
-1.4963,-11.3555,1.1308,0.0235,-8.5578,4.7889,-1.3079,-6.8063,-1.9974,-2.0583,1.4961,-0.9143,20.05,46.01,12.98,333.53,53.36,-3.05,100126,2016-03-24 21:24:41:359
-1.2141,-5.2016,-0.7414,-0.4203,-8.9115,4.0718,-1.6443,-2.256,-3.1469,-1.3116,2.9031,-0.5144,14.63,46.55,20.13,339.79,60.77,-0.28,100226,2016-03-24 21:24:41:459
-0.4844,-5.8148,1.2063,0.8588,-9.0088,3.7782,2.2334,7.5386,-12.2111,0.1523,-0.4048,-1.3426,7.01,45.67,26.45,350.04,65.26,1.11,100327,2016-03-24 21:24:41:560
-2.8949,-17.0909,5.7393,1.975,-9.044,3.2367,-2.0419,1.0149,-1.7971,-1.3432,1.4859,-2.3835,2,45.58,27.69,17.52,67.25,-31.39,100427,2016-03-24 21:24:41:660
-4.1822,-13.3804,2.1823,2.0763,-9.0019,3.2901,-2.6886,-8.8926,-3.143,0.5415,-0.7431,0.7574,-11.96,41.93,32.7,40.96,65.96,-37.78,100526,2016-03-24 21:24:41:759
-1.5297,-4.2752,-3.116,1.3829,-8.8647,3.9591,-5.256,-5.6946,-1.1199,1.4066,-1.8786,1.7298,-8.63,43.19,31.25,23.94,64.68,-19.25,100626,2016-03-24 21:24:41:859
-0.0862,-1.0322,-1.5016,-0.1669,-8.3735,5.1017,0.4934,5.4626,-5.77,0.676,-1.7889,2.162,6.52,45.74,23.84,350.02,58.63,1.87,100726,2016-03-24 21:24:41:959
-0.2453,-19.4222,1.4634,0.441,-8.3251,5.1642,1.2445,-5.096,-4.2693,0.2871,-2.8259,0.7346,14.84,45.21,20.87,342.85,58.09,-4.88,100826,2016-03-24 21:24:42:059
-0.7874,-11.7867,0.0098,1.1105,-8.5758,4.6252,-1.8069,-6.2665,-3.2261,-0.6456,1.5101,-0.5606,18.42,46.45,15,340.13,60.98,-13.5,100926,2016-03-24 21:24:42:159
-0.7525,-5.037,0.5338,0.8293,-8.9214,3.9864,-1.5896,-3.0877,-3.5115,-1.2299,1.6454,-0.3723,15.05,46.37,17.54,343.79,65.47,-11.75,101027,2016-03-24 21:24:42:260
3.3389,-2.0357,-8.5169,1.1482,-9.1933,3.2149,0.6659,7.0745,-2.8786,-0.6398,2.8979,-1.5085,11.15,45.15,25.56,354.09,69.11,-14.05,101126,2016-03-24 21:24:42:359
0.9078,-15.8136,4.7682,2.2144,-9.1353,2.795,-0.0034,4.6654,-8.2649,-1.1709,1.4407,-2.4129,2.94,45.06,27.86,21.31,68.68,-38.39,101226,2016-03-24 21:24:42:459
-4.1643,-12.9292,-1.614,2.3216,-9.0755,2.901,-2.745,-8.9173,-5.088,0.4323,-1.1777,0.8247,-9.07,43.13,31.39,38.25,67.74,-38.67,101326,2016-03-24 21:24:42:559
-0.8633,-6.3451,-0.5901,1.6452,-9.1709,3.0591,-5.5471,-5.2855,-3.5456,1.0261,-2.2583,2.0383,-5.54,43.52,31.71,27.49,69.26,-28.27,101426,2016-03-24 21:24:42:659
0.9228,-2.0891,-3.5455,-0.4482,-8.6736,4.5539,0.1497,6.951,-6.6774,1.5954,0.4561,1.8844,10.26,46.26,24.12,352.2,67.28,-10.09,101526,2016-03-24 21:24:42:759
0.0895,-19.134,0.3151,-0.7801,-8.4517,4.9122,2.2003,0.4684,-7.0042,0.2101,-1.6218,0.5892,14.76,45.07,19.98,334.61,59.52,9.02,101627,2016-03-24 21:24:42:860
-0.649,-10.5396,0.7637,0.4482,-8.6747,4.5519,-0.1389,-6.7166,-4.2622,-1.0902,0.0363,-0.5319,18.18,45.54,11.81,333.51,62.2,-5.62,101728,2016-03-24 21:24:42:961
-0.7889,-7.7787,1.1297,0.5308,-9.0861,3.6512,-1.0775,-2.9118,-2.2766,-1.5486,0.7975,-0.4067,16.89,45.79,15.34,336.85,62.2,-5.62,101826,2016-03-24 21:24:43:059
5.5384,-4.4757,-11.9276,0.2556,-9.3335,2.9985,-0.812,4.1997,-1.9735,0.6508,5.1792,-0.7843,13.95,44.12,24.84,342.86,72.13,-4.87,101927,2016-03-24 21:24:43:160
-0.8527,-16.441,7.5623,1.0312,-9.2575,3.0668,2.8345,4.7843,-9.1409,-0.9166,1.1906,-3.4138,5.25,45.8,26.82,5.41,70.74,-18.59,102026,2016-03-24 21:24:43:259
-4.2572,-11.0517,-4.173,1.9613,-9.1834,2.8266,-3.1857,-11.1078,4.2373,0.3648,-1.2417,1.263,-14.18,43.49,29.1,43.13,69.46,-34.76,102127,2016-03-24 21:24:43:360
0.5778,-2.1631,0.7597,0.4094,-9.4268,2.6716,-1.0179,-2.9597,-1.5302,-0.5543,-4.1666,2.7364,-7.31,44.76,28.45,27.58,74.01,-24.2,102226,2016-03-24 21:24:43:459
-0.21,-3.1829,-0.1227,0.3376,-8.9754,3.9368,-0.5843,7.0742,-3.2205,1.4618,-3.408,1.622,4.73,43.91,31.15,359.67,74,-8.71,102326,2016-03-24 21:24:43:559
0.8786,-16.6035,-1.8537,0.0213,-8.3691,5.1115,-0.3864,-11.5479,-6.5118,1.3514,1.0623,0.2365,18.11,45.16,14.48,333.75,59.21,-1.86,102427,2016-03-24 21:24:43:660
-1.5878,-13.4965,1.8226,0.2216,-8.7132,4.4947,-0.5035,-7.4904,-3.3554,-0.5206,-0.1669,-0.3929,18.84,46.07,10.8,330.45,58.58,-0.24,102526,2016-03-24 21:24:43:759
-0.2921,-2.9281,0.1177,0.1062,-9.368,2.8983,-0.6429,1.402,-2.3911,-1.2749,1.0536,-0.1318,17.12,45.96,18.1,334.94,67.87,-2.47,102626,2016-03-24 21:24:43:859
5.3103,-5.1827,-7.0018,0.1879,-9.4988,2.4307,-0.5728,5.8741,-1.9552,-1.1115,0.7758,-0.3591,14.46,45.63,21.97,339.41,72.8,-2.1,102726,2016-03-24 21:24:43:959
-1.5338,-19.2213,8.6198,2.6149,-9.1784,2.2559,-2.1791,-1.7166,-5.8675,-0.7165,3.4726,-3.5242,7.4,44.63,28.32,10.37,74.84,-28.27,102827,2016-03-24 21:24:44:060
-3.6278,-9.8428,-1.1703,2.7346,-9.1727,2.1339,-3.5568,-11.1961,4.2856,-0.8013,1.8651,-1.5322,-7.63,43.66,28.85,46.52,69.29,-52.03,102926,2016-03-24 21:24:44:159
0.8127,-5.1217,0.5234,0.8629,-9.5373,2.1133,-2.0266,-3.6263,-1.5426,0.5304,-4.1222,2.572,-7.83,42.79,30.81,28.67,76.54,-22.21,103027,2016-03-24 21:24:44:260
-1.9336,-3.9242,-3.1067,0.815,-9.196,3.3076,-1.6082,6.8478,-3.0977,1.7864,-3.7974,1.4955,5.41,43.87,28.78,2.79,69.67,-13.84,103127,2016-03-24 21:24:44:360
-1.5764,-18.2536,0.7153,0.7846,-8.5017,4.8246,-2.1682,-9.6448,-4.1478,1.1275,-0.8984,0.6031,17.32,45.79,14.78,339.12,62.9,-10.31,103226,2016-03-24 21:24:44:459
-2.2805,-13.1218,2.1787,1.0015,-8.6217,4.5643,-0.7788,-8.6735,-5.8501,0.1444,-0.6571,-0.0971,19.64,45.66,11.5,334.77,61.54,-12.38,103326,2016-03-24 21:24:44:559
-0.0399,-6.0756,0.4367,0.8138,-9.2636,3.1134,-1.3066,-0.6319,-1.986,-1.2168,0.6712,-0.0976,18.03,45.91,16.7,339.42,70.84,-14.65,103425,2016-03-24 21:24:44:658
1.7479,-6.736,-11.296,0.1993,-9.3161,3.0562,0.0324,4.9573,0.7066,-0.5699,4.3632,-0.5057,17.54,45.47,21.01,342.44,70.84,-14.65,103527,2016-03-24 21:24:44:760
-0.7657,-18.1229,6.6146,2.0665,-9.4202,1.7774,-2.979,-1.7198,-0.1124,-1.2649,0.8617,-2.4692,2.29,44.34,30.5,33.43,73.86,-49.3,103627,2016-03-24 21:24:44:860
-3.8646,-10.2428,2.0457,2.3599,-9.3571,1.7454,-2.3184,-10.4228,2.5622,-0.0757,-0.0398,-0.5928,-7.73,42.34,34.14,51.28,72.58,-53.51,103726,2016-03-24 21:24:44:959
0.0773,-3.3992,-0.2371,1.1779,-9.4196,2.4606,-4.5526,-3.0901,0.2828,1.5182,-2.7452,1.7396,-1.3,41.59,34.23,20.94,73.85,-25.58,103826,2016-03-24 21:24:45:059
-1.417,-9.268,-2.0157,1.461,-8.6141,4.4535,-3.3413,-0.9422,-7.1033,2.7298,-3.0108,1.1383,6.2,43.04,30.06,10.56,73.85,-25.58,103926,2016-03-24 21:24:45:159
-2.4917,-11.8992,0.8624,1.4552,-8.5549,4.568,-4.4278,-6.8564,-2.0154,0.6042,-0.2844,0.0205,15.91,45.45,14.21,343.91,61.45,-18.16,104026,2016-03-24 21:24:45:259
0.1192,-15.6439,0.6032,1.308,-8.5686,4.5867,-1.9703,-5.0064,-5.1151,-0.2558,1.2127,-0.4016,16.81,45.67,11.01,340.41,60.73,-17.67,104127,2016-03-24 21:24:45:360
0.5796,-5.19,1.5224,1.2368,-9.0546,3.5573,0.1589,-1.6518,-2.6048,-0.5909,-0.6647,-0.0252,15.85,45.6,16.65,344.33,64.65,-15.77,104226,2016-03-24 21:24:45:459
2.7392,-5.4886,-3.1728,1.0064,-9.179,3.3021,0.4041,3.4069,-3.9117,-1.3414,6.5904,-1.7152,15.21,44.68,20.28,347.31,69.39,-16.95,104326,2016-03-24 21:24:45:559
-0.5668,-15.389,7.2349,1.6867,-9.4065,2.2009,0.6049,-1.2411,-14.6982,-2.5952,2.0187,-2.129,5.63,44.37,25.65,2.61,69.39,-16.95,104425,2016-03-24 21:24:45:658
-4.9015,-8.2555,0.2393,2.7241,-9.2235,1.9176,-4.7918,-7.1644,-0.0158,0.4535,-0.2531,0.576,-12.07,40.44,36.24,60.6,71.22,-58.74,104526,2016-03-24 21:24:45:759
0.4552,-9.5415,0.7533,1.8355,-9.4005,2.105,-6.6014,0.1632,-2.482,0.8806,-2.784,2.1682,-7.54,40.65,33.89,51.06,70.14,-54.86,104626,2016-03-24 21:24:45:859
-7.2155,-9.1577,-12.1468,1.2867,-9.049,3.554,-4.2819,2.4586,-7.4134,2.3404,-1.4593,0.5173,10.64,42.45,26.63,358.47,67.33,-19.9,104726,2016-03-24 21:24:45:959
-1.1889,-9.2303,0.0205,1.2819,-8.6617,4.4161,-3.2635,-3.6401,-6.0846,1.2803,-0.5982,0.2751,15.02,45.83,18.11,346.96,62.04,-16.19,104826,2016-03-24 21:24:46:059
5.133,-18.1638,-1.6005,0.658,-8.6544,4.5649,1.4819,-9.6406,-3.5372,-0.3383,4.8981,-0.0711,18.17,46.64,12.66,340.21,60.55,-15.83,104926,2016-03-24 21:24:46:159
-0.2259,-6.8351,-0.2663,-0.0013,-8.7783,4.3716,2.2097,-3.2247,-5.1766,-0.2286,0.815,-0.4644,16.19,45.63,17.55,336.39,63.53,0.02,105028,2016-03-24 21:24:46:261
4.9338,-4.1688,-5.5499,0.1403,-9.1903,3.4189,0.6433,2.5448,-3.6775,-0.5462,0.2715,-0.3002,12.56,45.78,20.8,341.48,69.58,-2.35,105125,2016-03-24 21:24:46:358
-1.0554,-14.3567,3.7801,1.0937,-9.4745,2.2823,3.0209,2.9695,-9.9502,-1.7757,3.9903,-1.6186,11.36,45.08,22.94,345.06,69.58,-2.35,105226,2016-03-24 21:24:46:459
-1.7253,-8.9749,-3.9933,2.4489,-9.2926,1.9546,-3.7428,-9.0064,0.669,0.1066,1.2538,-1.765,-6,42.06,33.18,46.12,72.47,-50.62,105326,2016-03-24 21:24:46:559
-1.1488,-10.6607,0.321,1.7268,-9.4533,1.9553,-3.3435,-2.425,-4.5688,0.2986,-1.6512,1.1972,-10.79,42.59,33.52,52.46,71.37,-51.4,105426,2016-03-24 21:24:46:659
-2.3204,0.1605,-3.952,0.4033,-9.1604,3.4777,-0.9476,7.8666,-4.0132,1.2445,-1.972,1.7093,5.47,43.88,29.72,8.41,75.03,-20.73,105526,2016-03-24 21:24:46:759
0.8868,-13.1072,-2.7019,0.3694,-8.8521,4.204,-1.405,-9.1816,-4.2319,0.3459,-0.8075,0.6047,12.16,44.94,26.32,347.86,69.08,-6.61,105626,2016-03-24 21:24:46:859
-1.4406,-17.1362,1.094,0.8956,-8.9112,3.9949,-1.2803,-6.799,-0.9376,-0.4703,-3.0103,0.038,19.17,44.9,15.9,337.74,65.32,-12.64,105726,2016-03-24 21:24:46:959
0.8106,-7.9553,0.1785,0.5889,-9.1753,3.4113,0.267,-0.047,-2.8945,-0.8795,2.0342,-0.3487,19.63,45.06,14.66,334.26,66.49,-10.82,105826,2016-03-24 21:24:47:059
4.134,-1.0978,-7.5276,0.1977,-9.194,3.4061,0.3039,4.0076,-2.9784,-0.3929,2.8902,-0.7211,18.48,44.68,19.08,338.2,69.33,-9.79,105926,2016-03-24 21:24:47:159
-4.0394,-8.9137,2.205,1.5549,-9.2842,2.7487,-3.5846,1.0368,-3.5725,-0.8049,0.0196,-1.9579,5.1,45.73,25.89,12.36,71.21,-29.5,106026,2016-03-24 21:24:47:259
-1.9621,-10.2405,-1.5303,1.634,-9.2796,2.7184,-4.0509,-8.7177,0.8675,-0.0824,-0.2992,-0.3654,-3.83,45.12,29.83,27.08,71.13,-31.01,106126,2016-03-24 21:24:47:359
-1.7882,-9.5777,0.9864,0.8108,-9.275,3.0803,-1.9279,0.7692,-2.1147,0.6188,-1.9511,1.4041,-0.19,45.51,27.78,17.34,71.77,-25.36,106226,2016-03-24 21:24:47:459
-1.1348,0.4654,-0.6642,0.5402,-9.0028,3.8506,-0.6849,6.1469,-3.7977,1.3463,-1.9556,1.2864,6.85,44.73,26.23,355.52,66.64,-7.99,106327,2016-03-24 21:24:47:560
0.219,-11.6652,-3.5164,0.4308,-8.7027,4.4997,-0.98,-4.1513,-6.7385,-0.1709,-0.6379,0.0682,14.96,46.82,15.19,339.54,62.55,-5.47,106426,2016-03-24 21:24:47:659
-1.1921,-16.9536,3.1368,1.1096,-9.0402,3.6351,-3.554,-6.8124,-0.5689,-1.1578,-2.3661,-0.3264,16.53,46.12,13.61,340.69,67.2,-16.98,106525,2016-03-24 21:24:47:758
0.2973,-8.9095,-0.0029,0.8549,-9.1944,3.3019,-0.8914,-3.3669,-2.5582,-0.5399,1.8472,-0.129,17.36,45.48,13.13,337.23,69.65,-14.52,106626,2016-03-24 21:24:47:859
-0.3483,-3.335,0.6901,0.8199,-9.3774,2.7502,-0.2698,1.2803,-2.6478,-0.9675,1.2078,-0.3517,15.99,45.21,17.11,342.14,69.65,-14.52,106726,2016-03-24 21:24:47:959
6.8473,-5.8587,-13.6654,1.4829,-9.3063,2.7138,0.2178,4.7078,-0.5254,-0.4451,3.0367,-1.9741,7.42,46.17,25.02,8.63,71.62,-28.65,106826,2016-03-24 21:24:48:059
0.6328,-19.3992,4.7907,2.5275,-9.1914,2.3021,0.9365,-0.324,-13.3249,-0.8762,1.5019,-2.0465,-2.66,46.04,28.71,36.03,69.6,-47.67,106926,2016-03-24 21:24:48:159
-3.8082,-10.7883,-0.061,2.3344,-9.2768,2.1592,-6.3894,-2.4418,-2.3737,0.3824,-1.6327,1.1399,-9.28,43.26,31.36,46.28,71.08,-47.23,107026,2016-03-24 21:24:48:259
0.3872,-3.5748,-0.3207,1.6636,-9.3926,2.2764,-2.6364,0.4506,-2.2537,0.8509,-3.3219,1.9291,-4.13,43.43,31.09,32.28,73.29,-36.16,107126,2016-03-24 21:24:48:359
-1.2261,-4.9636,-2.9448,1.2473,-8.9841,3.7283,-2.0206,2.7145,-5.6656,0.9192,-0.0286,0.3015,13.93,46.03,18.79,352.42,70.1,-24.22,107226,2016-03-24 21:24:48:459
-0.8514,-11.1981,-0.1293,0.9792,-9.0198,3.7222,-2.8687,-6.9891,-3.6888,-0.099,0.1633,0.2346,15.8,45.25,15.96,344.57,66.37,-18.5,107326,2016-03-24 21:24:48:559
0.3712,-10.5982,0.8589,1.1092,-9.1997,3.2102,-0.8338,-6.9985,-2.2228,-1.1487,0.4064,-0.2554,13.87,46.42,14.45,345.14,69.74,-19.06,107426,2016-03-24 21:24:48:659
0.5205,-4.3045,-0.1506,1.1127,-9.4495,2.3746,-0.3435,-3.7205,-2.1512,-1.3505,0.9171,-0.2012,14.95,45.73,18.3,347.19,69.74,-19.06,107526,2016-03-24 21:24:48:759
4.2129,-3.5481,-5.6888,1.6923,-9.3965,2.239,-0.3678,4.7024,-1.5491,0.327,3.9754,-1.9484,5.93,45.18,26.57,14.82,76.65,-32.49,107626,2016-03-24 21:24:48:859
-4.2547,-19.3384,4.6294,3.0334,-9.0547,2.2317,1.6247,4.1549,-7.0206,-1.1804,-0.3236,-2.9946,-4.42,45.6,28.52,40.1,67.42,-53.66,107728,2016-03-24 21:24:48:961
-3.8545,-14.1156,2.6861,3.2025,-9.1073,1.7236,-7.0471,-4.3547,-5.6962,-0.1427,-2.2696,1.4563,-13.74,42.74,30.46,58.89,64.3,-62.46,107825,2016-03-24 21:24:49:058
-0.3433,-7.7041,0.0578,0.8729,-9.4075,2.6282,-1.2323,0.5116,-1.803,1.2008,-1.718,2.4183,-7.69,43.59,30.91,48.8,73.41,-50.71,107926,2016-03-24 21:24:49:159
