ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.3798,-9.3441,3.6591,-2.0721,-9.3831,-1.9582,-2.4589,2.4305,7.275,1.3914,1.943,1.8067,23.92,42.86,12.35,147.26,73.1,133.38,153103,2016-04-11 18:03:32:175
-0.3376,-8.1572,3.4464,-2.7361,-9.2818,-1.5912,1.8079,-2.2633,2.5562,0.2974,0.3428,0.8678,27.61,42.22,11.76,145.25,73.1,133.38,153203,2016-04-11 18:03:32:275
-3.0551,-9.66,-4.9852,-2.9576,-9.288,1.0752,1.0186,0.1467,-1.9377,1.714,1.5488,-0.0965,28.51,41.62,3.47,177.37,72.36,97.26,153303,2016-04-11 18:03:32:375
0.216,-11.9354,-0.7615,-3.3302,-9.1259,1.3412,-0.2543,-0.7343,-4.6956,1.714,1.5488,-0.0965,28.51,41.62,3.47,177.37,72.36,97.26,153407,2016-04-11 18:03:32:479
2.9064,-9.3453,0.8262,-4.1125,-8.6548,2.086,5.6324,-3.2989,-4.3056,1.2881,-0.1644,0.9228,31.09,40.39,0.63,250.81,61.95,63.1,153503,2016-04-11 18:03:32:575
-1.5143,-11.8257,-2.3618,-3.5835,-9.069,1.04,4.7032,-2.0063,-3.0209,-0.7034,-0.1333,-0.2029,34.02,38.51,0.01,211.68,67.64,73.82,153603,2016-04-11 18:03:32:675
-7.644,-15.8121,0.4634,-2.6313,-9.439,-0.3891,2.0367,-2.5836,-0.1429,-2.392,0.2109,-1.3506,32.72,39.67,1.12,216.3,67.64,73.82,153704,2016-04-11 18:03:32:776
-0.6412,-9.1814,-0.9459,-0.6484,-9.3999,-2.7188,1.8017,-0.6032,1.1965,-1.7188,1.3524,-1.3557,24.94,41.85,12.14,102.51,73.44,166.59,153803,2016-04-11 18:03:32:875
-3.2607,-3.949,2.4354,-0.2521,-9.1533,-3.5105,-1.8216,3.8988,4.6993,-1.6157,-1.4306,-1.6192,20.21,42.41,17.49,118.23,73.44,166.59,153903,2016-04-11 18:03:32:975
-3.9707,-3.9552,-2.7822,-1.0232,-9.2404,-3.1207,-2.0885,4.2623,-0.4682,0.61,-1.2641,0.2648,19.35,43.6,18.17,119.21,70.43,161.85,154003,2016-04-11 18:03:33:075
-0.8147,-11.6327,-3.1009,-1.1012,-9.3386,-2.7836,4.593,-6.0148,-7.1812,0.7506,-0.9144,0.1725,21.26,43.93,15.78,111.03,70.43,161.85,154104,2016-04-11 18:03:33:176
-9.1614,-0.258,0.4948,-1.264,-9.4082,-2.4616,-7.575,-1.1648,0.4322,0.5513,1.6683,0.6371,21.37,45.47,12.28,117.07,73.61,152.82,154203,2016-04-11 18:03:33:275
2.6297,-12.6576,1.642,-2.2034,-9.4254,-1.5736,-1.7452,4.2451,8.0424,1.4563,0.9392,1.6018,22.69,44.33,12.37,117.82,73.61,152.82,154303,2016-04-11 18:03:33:375
-0.5231,-7.3128,1.2991,-2.8567,-9.3799,0.1632,4.9019,0.5123,-1.8325,1.426,0.5105,0.1122,30.87,41.65,5.55,204.5,73.04,86.73,154403,2016-04-11 18:03:33:475
-1.8384,-9.3031,-0.4637,-2.7965,-9.3574,0.8885,0.8655,1.0668,1.9134,1.3391,0.7059,-0.1418,29.9,41.56,2.72,220.78,72.59,72.37,154504,2016-04-11 18:03:33:576
1.5502,-11.1857,-2.3803,-3.7515,-8.9016,1.6905,4.8097,-2.4755,-3.3653,0.7401,0.4171,0.9318,32.1,39.68,1.59,231.01,68.92,65.81,154603,2016-04-11 18:03:33:675
1.9916,-11.5253,-0.5675,-3.8821,-8.8046,1.8917,7.2902,-2.0038,-1.9321,0.3355,0.0295,0.3228,34.16,38.4,0.28,228.88,65.19,65.74,154705,2016-04-11 18:03:33:777
-3.4683,-11.2028,0.3648,-2.7276,-9.4049,0.5269,-1.0277,-2.558,-3.4106,-2.0684,-0.5636,-1.3826,33.88,38.42,1.67,231.15,66.93,65.52,154804,2016-04-11 18:03:33:876
-1.5139,-11.3383,-1.4809,-1.9298,-9.5686,-0.942,-2.9757,-4.0426,1.8183,-2.2244,0.7555,-1.1886,29.58,40.91,6.79,219.28,73.54,79.07,154904,2016-04-11 18:03:33:976
-2.5208,-5.2213,0.7238,-0.0672,-9.4746,-2.5293,0.1432,0.6338,1.3987,-1.2208,-0.8068,-1.457,20.36,42.84,18.34,109.22,75.05,178.48,155003,2016-04-11 18:03:34:075
-3.002,-3.7271,-2.9928,-0.419,-9.4316,-2.6531,-2.9824,5.7698,2.9502,0.8285,-1.2813,0.5423,20.28,44.33,19.38,102.26,72.39,-178.88,155103,2016-04-11 18:03:34:175
2.6069,-13.2575,-10.2468,-0.8007,-9.4911,-2.3341,-0.1245,3.1185,-2.437,0.1912,-0.5367,0.2223,22.69,42.9,16.82,126.38,75.43,161.06,155204,2016-04-11 18:03:34:276
-7.2281,-10.3638,-2.6785,-0.9157,-9.5185,-2.175,-7.6237,-2.4326,0.1614,0.3071,1.3232,0.6963,24.51,43.47,14.7,118.45,75.62,162.48,155303,2016-04-11 18:03:34:375
-2.7342,-11.3729,2.1845,-1.6094,-9.5515,-1.5328,-2.2459,1.1792,6.1329,1.7969,0.9113,1.7056,24.21,43.52,13.37,155.53,76.9,133.6,155403,2016-04-11 18:03:34:475
-0.7439,-7.5348,-0.2894,-2.5089,-9.4594,-0.6295,4.1162,0.8258,0.8269,0.0092,-0.9999,0.9243,26.78,42.66,11.16,193.95,74.71,104.09,155503,2016-04-11 18:03:34:575
-3.4662,-10.1928,-3.973,-2.4027,-9.5067,0.1446,-0.2804,0.9038,2.8205,1.0127,1.1948,-0.3383,30.07,39.8,9.49,209.99,75.79,86.55,155603,2016-04-11 18:03:34:675
1.8748,-10.8378,-1.2347,-3.2355,-9.2151,0.8851,1.4593,-1.0004,0.2466,0.4747,1.2077,0.7636,32.11,40.92,1.86,206.32,73.76,77.37,155703,2016-04-11 18:03:34:775
1.6484,-9.7626,-0.4831,-3.581,-9.0568,1.1489,5.3039,-1.8524,-2.6754,0.8139,-0.1593,1.011,31.27,40.07,2.02,215.99,70,74.7,155803,2016-04-11 18:03:34:875
-2.2631,-12.0168,-1.4549,-3.0721,-9.3121,0.1349,4.1543,-2.0776,-2.1561,-0.8216,0.0403,-0.3289,35.57,35.73,0.83,186.45,71.73,87.48,155903,2016-04-11 18:03:34:975
-2.5648,-11.5044,1.6525,-1.0505,-9.4353,-2.4581,-4.8592,-4.8933,3.7787,-2.1136,0.4427,-1.6063,31.43,40.56,8.55,156.02,75.65,122.11,156003,2016-04-11 18:03:35:075
-1.3918,-7.3654,0.5892,-0.0556,-9.2363,-3.2952,0.8974,-1.6724,1.4626,-1.407,1.2782,-1.2931,25.72,43.18,15.28,90.2,70.36,179.03,156104,2016-04-11 18:03:35:176
-3.3893,-3.1385,1.4429,-0.0489,-8.9155,-4.0844,-3.5029,5.6609,5.2278,-0.3455,-2.226,-0.7016,18.89,43.6,22.03,95.73,65.38,179.31,156205,2016-04-11 18:03:35:277
3.0503,-14.9859,-8.5046,-0.5566,-9.0479,-3.7412,-3.2209,3.5794,0.1858,0.5247,-1.3055,0.1975,20.1,43.1,20.78,94.05,65.38,179.31,156305,2016-04-11 18:03:35:377
-0.1055,-8.0397,-1.9416,-0.6297,-9.1721,-3.4127,1.6718,-1.6323,-1.0932,0.2919,-0.1091,-0.1277,23.01,45.46,15.07,92.32,67.89,168.92,156404,2016-04-11 18:03:35:476
-1.5269,-5.1691,5.1806,-0.9097,-9.2815,-3.0327,-5.6401,-0.9289,2.4274,0.6587,0.8098,0.5704,21.85,44.71,11.53,97.54,71.16,163.3,156506,2016-04-11 18:03:35:578
-3.3026,-12.2476,0.5662,-2.1634,-9.3775,-1.8851,-0.443,1.7902,4.1896,0.6786,0.0179,1.1228,26.54,43.35,8.35,135.49,72.99,131.07,156603,2016-04-11 18:03:35:675
-0.8989,-9.7953,4.8174,-2.431,-9.372,-1.5579,1.7341,-2.4372,3.5464,0.6303,0.3339,0.4401,29.15,41.65,7.25,133.38,72.99,131.07,156703,2016-04-11 18:03:35:775
-2.0685,-9.6845,-2.2972,-2.3531,-9.5121,-0.392,0.1499,-0.308,2.0331,0.9904,1.6936,0.3492,29.96,40.34,1.9,153.69,75.75,111.03,156803,2016-04-11 18:03:35:875
2.4435,-10.0636,-2.4974,-2.8006,-9.3983,-0.0065,2.2733,-1.2508,-0.3975,0.8421,0.0465,0.8509,31.37,40.4,2.95,189.09,73.41,90.13,156903,2016-04-11 18:03:35:975
-0.5361,-11.9916,-0.1491,-3.1751,-9.2726,0.3293,3.2401,-2.6341,-0.2941,0.207,0.1543,0.1402,34.42,38.11,-0.15,190.14,71,84.08,157003,2016-04-11 18:03:36:075
-3.1353,-10.999,-0.4694,-2.814,-9.3916,-0.2248,4.3289,-1.6319,-2.4146,-1.4163,0.1026,-0.7602,35.21,38.73,-0.23,190.12,71,84.08,157103,2016-04-11 18:03:36:175
-7.7159,-14.6602,1.0556,-1.172,-9.3204,-2.8155,-5.3243,-5.2142,4.1677,-1.8657,1.6468,-0.9596,27.08,42.3,9.52,151.83,75,127.33,157203,2016-04-11 18:03:36:275
-1.8458,-7.9576,-0.8118,-0.0534,-9.1348,-3.5668,-2.5896,-2.1906,4.4104,-1.098,0.5446,-1.9493,23.69,43.31,16.42,120.51,71.88,157.4,157303,2016-04-11 18:03:36:375
-3.3287,-2.7197,1.6764,0.4064,-8.6051,-4.686,-3.4954,3.6128,5.8204,-0.1264,-1.8625,-0.2226,18.26,44.1,20.21,75.77,61.34,-175.04,157403,2016-04-11 18:03:36:475
3.6726,-17.1673,-9.8781,-0.486,-8.8606,-4.1742,-1.3514,2.2368,-0.8558,0.9516,-0.8976,0.5714,20.05,43.87,18.39,81.15,63.31,177.79,157503,2016-04-11 18:03:36:575
-3.9853,-13.6507,-2.4853,-0.435,-8.8514,-4.1993,3.6682,-7.3091,-5.6591,-0.1404,-0.2379,-0.096,21.97,44.37,16.82,86.26,64.63,173.36,157603,2016-04-11 18:03:36:675
-2.9286,-9.0506,5.3564,-1.4129,-9.2204,-3.0264,-1.603,0.9938,7.8292,0.7729,1.3793,1.2268,22.87,45.12,13.58,83.9,65.74,169.59,157703,2016-04-11 18:03:36:775
3.0329,-11.1328,1.7341,-2.2081,-9.2792,-2.2785,1.781,-3.7178,1.6812,2.2937,0.9119,1.8456,23.86,43.46,12.17,107.09,70.09,154.97,157804,2016-04-11 18:03:36:876
-3.6574,-9.9901,1.8097,-2.007,-9.5112,-1.2961,-0.1144,0.4833,3.6631,1.0854,0.9468,-0.3488,29.96,40.11,6.26,147.82,75.9,122.85,157903,2016-04-11 18:03:36:975
-1.8473,-9.1621,1.2215,-2.0847,-9.5407,-0.8944,-1.7236,-0.2315,-2.5675,1.4262,1.6792,-0.1115,30.33,41.03,3.35,139.37,75.9,122.85,158004,2016-04-11 18:03:37:076
2.3081,-10.4137,0.1893,-3.0067,-9.3341,-0.0734,3.1123,-1.8229,-1.6955,0.853,-0.365,0.8968,30.93,40.07,1.36,180.81,72.14,91.4,158103,2016-04-11 18:03:37:175
0.2984,-12.2954,-2.4937,-3.0517,-9.3197,-0.0023,5.3946,-1.1626,0.5727,0.1303,0.1631,0.3389,33.75,38.06,-0.56,174.94,72.14,91.4,158203,2016-04-11 18:03:37:275
-5.5139,-12.4226,1.4995,-1.8187,-9.4766,-1.7484,3.4228,-1.8238,-0.8016,-2.0502,-0.5257,-1.2634,35.02,37.8,-0.2,165.35,73.88,99.71,158303,2016-04-11 18:03:37:375
-4.5209,-11.7331,1.9664,-0.9444,-9.2331,-3.1666,-3.8173,-2.9951,4.3577,-2.4203,0.218,-1.4607,29.8,40.49,4.36,126.58,75.09,133.87,158403,2016-04-11 18:03:37:475
-2.7964,-4.9637,1.3302,0.8744,-8.4495,-4.9001,-3.1473,1.6833,4.9077,-1.3379,-0.8791,-1.8065,21.38,43.79,17.42,64.88,59.5,-169.88,158503,2016-04-11 18:03:37:575
-4.5436,-6.515,-5.796,-0.3637,-8.3669,-5.1023,-3.8037,5.5823,3.9442,0.5842,-1.4993,0.3306,18.9,44.09,20.35,66.57,56.43,-175.95,158604,2016-04-11 18:03:37:676
1.8117,-12.8584,-7.0532,-0.5825,-8.5128,-4.8336,2.4209,-6.0288,-5.3003,0.4154,-0.48,0.1389,21.66,43.22,16.33,70.23,58.56,175.92,158703,2016-04-11 18:03:37:775
-8.7938,-12.7446,-3.6743,-0.4869,-8.7494,-4.4025,-6.4296,-2.8456,3.3364,0.4731,1.1359,0.581,23.09,45.73,13.71,69.15,61.11,175.02,158803,2016-04-11 18:03:37:875
-2.8042,-8.6306,2.4612,-0.9421,-8.9402,-3.9186,-3.2232,0.5154,6.043,1.037,1.4641,1.4907,23.73,44.24,12.9,75.04,63.15,173.69,158903,2016-04-11 18:03:37:975
0.6418,-7.7917,-2.9689,-1.8513,-9.1492,-3.0059,2.9825,-2.4628,3.9895,0.9927,0.5601,0.1928,28.83,40.46,10.54,114.25,68.9,148.37,159003,2016-04-11 18:03:38:075
-3.7571,-9.3578,-1.3802,-1.5398,-9.4295,-2.2099,1.6788,1.1052,1.3983,1.6345,1.6479,-0.1506,30.45,41.48,5.72,115.19,74.06,145.13,159103,2016-04-11 18:03:38:175
0.7275,-11.1659,-1.3374,-2.0568,-9.5212,-1.1345,1.903,-1.8023,0.8078,1.0146,0.0093,0.9014,31.06,40.81,2.51,145.47,76.14,118.88,159203,2016-04-11 18:03:38:275
2.7796,-10.5357,0.6338,-2.3193,-9.4984,-0.7567,5.419,-0.8612,-0.3948,0.2613,0.0564,0.3224,34.12,39.23,0.49,139.99,76.14,118.88,159303,2016-04-11 18:03:38:375
-2.1316,-11.209,-1.726,-1.7216,-9.4859,-1.7957,2.2011,-2.399,-1.7604,-2.3806,0.1064,-1.3244,33.56,38.85,0.86,119.63,75.31,136.21,159403,2016-04-11 18:03:38:475
-8.0063,-14.2209,1.4564,-0.8525,-9.2241,-3.2185,-2.9412,-3.2852,3.4897,-2.3518,-0.3456,-1.5932,31.34,39.57,4.3,124.34,75.31,136.21,159504,2016-04-11 18:03:38:576
-1.774,-6.4185,0.0487,1.3391,-8.5361,-4.6382,-2.0079,-2.7361,2.496,-1.0213,2.6254,-1.3212,25.26,42.9,13.85,75.82,65.38,-176.72,159604,2016-04-11 18:03:38:676
-2.9613,-3.0524,1.2592,1.3944,-8.0938,-5.3588,-3.287,1.3098,5.1561,-1.464,-0.906,-1.6999,18.87,44.72,17.88,63.31,60.51,-163.9,159703,2016-04-11 18:03:38:775
5.5901,-16.5796,-9.3975,0.0325,-8.3082,-5.21,-3.2138,5.2059,4.0808,0.4356,-1.3719,0.4205,17.82,44.27,21.59,75.08,57.91,-179.64,159803,2016-04-11 18:03:38:875
-4.2268,-12.6571,1.8428,-0.2702,-8.4871,-4.9058,2.958,-4.869,-3.4912,0.8176,-1.0033,0.4445,19.56,45,20.13,77.13,59.93,176.85,159903,2016-04-11 18:03:38:975
-3.6859,-5.1445,5.1412,-0.3294,-8.9859,-3.9136,-4.1065,1.997,7.9652,0.9732,1.5359,0.5997,20.03,45,14.34,78.84,66.39,175.19,160003,2016-04-11 18:03:39:075
2.2024,-11.2789,1.916,-1.5903,-9.4308,-2.1683,3.4244,-1.9915,2.3294,1.2796,-0.0467,1.2279,24.51,43.02,13.29,99.39,69.85,164.01,160103,2016-04-11 18:03:39:175
-1.106,-8.2061,2.2293,-1.6228,-9.6046,-1.1349,2.7407,1.5282,0.0828,1.9071,-0.9293,0.3984,28.13,41.99,9.5,123.42,74.09,143.74,160204,2016-04-11 18:03:39:276
-1.6279,-9.6973,1.2811,-1.9441,-9.6099,0.1999,-1.0784,-0.1867,-1.5948,1.2333,0.4999,0.503,28.94,42.1,3.93,169.18,80.78,106.06,160303,2016-04-11 18:03:39:375
2.5807,-10.9222,-2.5658,-2.4569,-9.4808,0.4975,2.8141,-1.6631,-0.5266,0.6342,0.2009,0.9567,29.69,41.86,3.02,196.39,78.5,84.13,160403,2016-04-11 18:03:39:475
2.091,-10.5315,-3.0656,-2.3477,-9.5177,0.2695,3.1337,-2.9769,-1.05,-0.4141,-0.0206,-0.266,33.4,38.58,0.66,202.63,74.21,77.02,160503,2016-04-11 18:03:39:575
-2.8544,-11.7403,0.5854,-1.6541,-9.6167,-0.9763,2.2459,-1.8581,-2.4282,-1.954,-0.4516,-1.0525,31.24,39.58,1.21,141.68,78.7,120.55,160603,2016-04-11 18:03:39:675
1.6989,-10.5591,-1.6167,0.2902,-9.2791,-3.1597,-7.1804,-5.5628,4.2473,-1.3839,0.8616,-1.6237,25.67,42.14,12.78,82.45,71.12,-174.75,160703,2016-04-11 18:03:39:775
-2.7924,-5.1868,0.4569,1.1191,-8.9912,-3.7518,-3.0507,2.0701,3.5608,-1.0313,-0.6712,-1.6525,19.73,44.19,18.07,73.95,66.47,-163.39,160803,2016-04-11 18:03:39:875
-3.5265,-4.329,-3.1238,0.4286,-8.8874,-4.1232,-4.4257,5.9102,3.9275,0.5848,-1.3139,0.2697,18.11,44.69,20.11,82.36,64.99,-174.07,160903,2016-04-11 18:03:39:975
4.1986,-15.8335,-9.9161,0.2098,-9.0143,-3.8561,1.8934,-4.6019,-5.602,0.3985,-0.5449,0.041,19.86,44.32,17.81,78.95,64.99,-174.07,161003,2016-04-11 18:03:40:075
-8.6085,-4.681,-1.0858,-0.0017,-9.1614,-3.4985,-6.1203,-3.0814,3.3491,0.4711,0.9529,0.6272,20.88,45.56,14.29,81.01,69.1,179.97,161103,2016-04-11 18:03:40:175
-1.5183,-12.161,0.8379,-0.7795,-9.3475,-2.8612,-6.1899,3.6196,5.0988,1.393,1.7507,2.0297,20.95,44.71,13.58,81.96,69.1,179.97,161203,2016-04-11 18:03:40:275
-0.5182,-8.3203,0.5832,-1.9198,-9.4717,-1.6648,4.713,-1.4962,2.1185,0.891,0.3859,-0.0864,30.68,42.31,7.37,137.1,74.98,130.93,161303,2016-04-11 18:03:40:375
-5.2927,-10.1557,-6.1202,-1.7883,-9.6396,-0.2251,-2.472,-0.3532,1.0178,0.5231,1.3087,0.6951,28.85,42,3.84,180.94,79.41,97.17,161403,2016-04-11 18:03:40:475
2.5639,-11.3038,-2.2927,-2.4054,-9.507,0.0275,-0.6936,-0.7892,-2.2108,0.8396,-0.0127,1.0682,31.76,39.99,0.61,183.69,75.8,89.35,161504,2016-04-11 18:03:40:576
1.7404,-11.28,-1.3779,-2.4726,-9.4879,0.1914,3.6657,-2.3841,-1.342,-0.7255,-0.2356,-0.4867,33.29,37.24,-1.49,183.93,75.35,85.57,161603,2016-04-11 18:03:40:675
-2.1992,-11.7841,-0.4681,-1.8455,-9.586,-0.9347,1.2297,-2.4068,-2.0775,-0.7255,-0.2356,-0.4867,33.29,37.24,-1.49,183.93,75.35,85.57,161703,2016-04-11 18:03:40:775
-0.3424,-10.8325,0.8217,-0.0332,-9.2321,-3.3071,-6.0981,-4.7925,4.4265,-2.1336,0.2103,-1.4789,29.61,41,9.01,80.38,70.29,179.43,161803,2016-04-11 18:03:40:875
-2.172,-4.8929,1.0676,0.7887,-8.8818,-4.0819,0.3119,-0.7517,2.746,-1.1067,1.63,-1.1615,24.44,41.96,13.23,68.28,64.92,-169.06,161904,2016-04-11 18:03:40:976
-4.5794,-3.4566,-1.2626,0.2079,-8.6479,-4.6196,-3.7657,5.2956,5.7725,-0.2178,-2.0041,-0.3916,17.46,43.28,21.15,75.31,60.58,-171.5,162003,2016-04-11 18:03:41:075
4.2066,-14.1109,-10.4269,-0.1926,-8.8023,-4.319,-3.072,2.9631,0.2977,0.8323,-0.9236,0.3319,20.25,43.83,19.33,77.02,61.87,-177.42,162104,2016-04-11 18:03:41:176
-5.6794,-14.0684,-0.8546,-0.4137,-8.9862,-3.9047,-1.0628,-0.4195,0.8864,0.3557,-0.413,-0.041,22.18,45.72,14.56,74.66,63.96,177.45,162203,2016-04-11 18:03:41:275
-2.9795,-8.391,3.0741,-1.0105,-9.2326,-3.1477,-8.0456,-4.1237,2.9517,1.2873,1.3457,1.3027,23.16,43.28,13.08,81.66,66.4,173.95,162304,2016-04-11 18:03:41:376
0.2735,-7.7302,-1.3029,-2.1123,-9.4874,-1.3028,4.2495,-0.4193,2.8945,1.4627,-0.5257,0.9574,27.01,42.66,10.82,164.14,75.34,121.66,162403,2016-04-11 18:03:41:475
-3.8362,-9.3116,-2.271,-2.0714,-9.5847,0.1112,1.1816,0.5048,-0.3318,2.3836,-0.848,0.0379,29.29,42.02,7.47,204.16,77.79,86.93,162503,2016-04-11 18:03:41:575
1.3958,-11.0299,-2.6308,-2.7763,-9.34,1.1076,1.1064,-1.0554,-0.3621,0.9592,0.5425,0.8033,28.46,42.86,2.11,228.15,72.25,68.25,162604,2016-04-11 18:03:41:676
1.8832,-12.2662,0.7721,-3.1332,-9.1511,1.616,5.6639,-1.804,-1.1107,0.0626,-0.4124,0.2378,31.03,40.5,0.2,217.02,72.25,68.25,162703,2016-04-11 18:03:41:775
-1.4547,-9.7386,0.2624,-2.7375,-9.3835,0.7911,4.2346,-2.999,-2.4234,-1.396,-0.0592,-0.5549,33.62,38.54,-1.36,202.78,73.11,73.88,162803,2016-04-11 18:03:41:875
-6.3947,-14.4921,0.1732,-1.024,-9.484,-2.2751,-3.2023,-3.9605,2.9294,-2.2958,0.8219,-1.2881,28.93,41.81,5.44,102.11,75.26,155.77,162904,2016-04-11 18:03:41:976
-1.8825,-5.7895,-0.291,-0.0634,-9.2484,-3.261,-5.1285,-4.1009,3.7781,-1.6538,0.4923,-1.538,24.71,43.16,11.98,118.16,75.26,155.77,163003,2016-04-11 18:03:42:075
-3.1782,-4.3233,1.5009,0.2939,-8.7966,-4.3248,-3.8444,5.3777,5.2246,-0.2094,-1.7094,-0.3643,18.93,45.05,20.77,83.69,63.77,-176.11,163103,2016-04-11 18:03:42:175
4.3013,-17.2222,-9.6772,-0.1746,-8.9343,-4.0396,-1.1114,1.928,-1.7744,0.7359,-1.211,0.284,19.86,44.93,19.36,79.07,63.77,-176.11,163204,2016-04-11 18:03:42:276
-4.2326,-12.5661,-1.6133,-0.3036,-9.0606,-3.7395,-2.7639,-2.7046,2.1177,0.2495,0.8353,0.0706,21.57,45.05,13.38,80.22,67.51,175.36,163303,2016-04-11 18:03:42:375
-2.7525,-9.8645,4.3301,-0.6026,-9.2628,-3.1634,-7.8143,0.8286,2.8869,1.4048,1.4566,1.1462,21.75,45.79,14.65,84.1,67.51,175.36,163403,2016-04-11 18:03:42:475
2.0322,-10.4265,0.3124,-1.6659,-9.5818,-1.2591,1.7966,-2.1741,0.4389,1.767,-2.2603,0.5358,27.02,42.08,10.44,155.23,77.71,127.08,163503,2016-04-11 18:03:42:575
-3.8685,-9.1595,-0.085,-1.6615,-9.6528,-0.4836,2.0885,1.1767,1.2588,0.8358,3.1836,-0.2569,28.07,43.23,4,168.72,79.84,106.23,163603,2016-04-11 18:03:42:675
-1.0916,-9.9952,0.3113,-2.0537,-9.5837,0.3245,-0.1952,-0.3945,-1.0151,0.8474,1.0906,0.6607,29.66,43.18,2.98,201.52,77.76,81.02,163703,2016-04-11 18:03:42:775
0.8259,-9.959,0.0161,-2.4036,-9.4943,0.5005,1.7097,-1.0276,-0.8443,0.8474,1.0906,0.6607,29.66,43.18,2.98,201.52,77.76,81.02,163803,2016-04-11 18:03:42:875
-0.4126,-11.7789,-2.6257,-2.4421,-9.4957,0.1978,2.4849,-2.8141,-2.7567,0.0756,0.2988,0.2217,32.07,40.12,2.67,195.1,75.53,85.37,163903,2016-04-11 18:03:42:975
-5.9356,-12.1267,1.7978,-1.8068,-9.5894,-0.9747,-1.2049,-0.3672,-1.4787,-0.9525,0.3449,-0.5838,31.99,40.39,3.6,197.71,75.53,85.37,164003,2016-04-11 18:03:43:075
2.7616,-10.9936,0.3767,0.4213,-9.5198,-2.3166,-0.0985,-1.9115,2.4969,-0.9554,1.8312,-1.3701,27.02,42.47,17.02,92.83,76.11,-169.69,164103,2016-04-11 18:03:43:175
-2.3153,-5.9002,0.1686,1.5239,-9.301,-2.7091,-3.3717,2.7965,2.7468,-0.363,-2.1408,-1.2883,14.76,45.07,21.45,84.44,73.99,-149.6,164203,2016-04-11 18:03:43:275
-2.7529,-6.705,-3.2451,1.2296,-9.3511,-2.6862,-4.737,3.9697,2.3407,0.1996,-2.4768,-0.3521,13.39,45.82,20.89,87.75,72.47,-155.4,164303,2016-04-11 18:03:43:375
5.7742,-11.9824,-4.1239,1.1974,-9.4521,-2.3228,2.8628,-2.355,-3.3643,0.4466,-0.7442,-0.2655,17.13,47.47,14.03,69.52,74.55,-152.73,164403,2016-04-11 18:03:43:475
-13.3144,-9.4288,-0.2596,1.0834,-9.5318,-2.0352,3.2957,-0.5212,-0.6143,0.2622,-0.535,-0.0313,16.37,48.47,13.29,66.63,74.55,-152.73,164503,2016-04-11 18:03:43:575
-2.7424,-5.871,2.9018,0.1741,-9.6826,-1.5452,-2.308,-7.1599,-1.2853,-2.0000E-04,1.1799,0.6374,19.7,45.86,11.7,96.1,80.88,-173.57,164603,2016-04-11 18:03:43:675
-0.0725,-10.2626,2.6544,-0.3379,-9.7092,-1.3368,-1.3949,-0.4096,3.8339,0.185,-0.1882,0.7299,24.44,43.8,12.14,94.86,80.88,-173.57,164703,2016-04-11 18:03:43:775
-3.7186,-9.4358,-1.9643,-0.7889,-9.7745,0.0793,-1.579,0.1903,-1.7573,1.2266,0.5385,0.1637,26.86,43.26,4.7,140.3,84.62,134.67,164803,2016-04-11 18:03:43:875
-0.5798,-9.9733,-0.1245,-1.1954,-9.721,0.4941,-1.6085,0.6475,-1.4511,0.7481,0.519,0.5898,27.57,42.92,1.85,191.24,85.36,84.26,164904,2016-04-11 18:03:43:976
1.4373,-9.8072,0.9117,-2.1046,-9.5233,1.0241,3.0709,-0.8095,-1.8708,0.2934,-0.136,0.6313,31.83,40.29,1.08,219.66,76.19,64.05,165005,2016-04-11 18:03:44:077
-0.1887,-10.9093,-2.7217,-2.3069,-9.4752,1.0338,2.7062,-0.8529,-0.7602,0.0164,0.0606,0.3994,33.36,38.7,-0.46,215.32,75.06,65.86,165105,2016-04-11 18:03:44:177
-4.8554,-14.1295,4.3953,-1.5925,-9.629,-0.9574,4.5282,-1.816,-0.6451,-2.5501,-1.2966,-1.2895,32.81,38.39,2.84,201.92,76.48,79.59,165204,2016-04-11 18:03:44:276
-0.9157,-10.8121,-1.3172,-0.7604,-9.5322,-2.1746,-3.0442,-3.7886,4.3287,-1.7156,0.9032,-1.236,29.87,40.88,7.78,105.94,76.41,160.73,165304,2016-04-11 18:03:44:376
-3.8752,-4.8561,2.3863,1.0698,-9.1505,-3.3606,0.8982,-2.8556,2.4133,-1.0263,-2.5437,-1.563,20.94,42.64,16.29,92.49,73.84,-173.42,165403,2016-04-11 18:03:44:475
-5.6423,-3.4687,-1.7541,0.8021,-8.9502,-3.927,-5.2853,4.9231,5.3311,-0.3911,-2.5339,-0.5103,20.04,44.03,15.01,70,65.88,-168.46,165503,2016-04-11 18:03:44:575
