ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.8679,4.5838,-5.6287,6.6584,4.4902,-5.6279,-0.3538,-0.1563,-0.539,0.0707,0.0481,-0.0274,54.66,-87.15,31.47,145.89,-27.34,-130.21,292304,2016-03-24 17:01:33:076
6.8831,4.4482,-5.7438,6.6651,4.4656,-5.6396,0.093,-0.0387,-0.073,0.0302,-0.01,0.006,53.63,-86.18,30.71,145.82,-27.09,-130.24,292404,2016-03-24 17:01:33:176
6.7567,4.3734,-5.625,6.6828,4.4535,-5.6282,0.1465,-0.017,0.0631,0.0173,0.0089,9.0000E-04,52.42,-86.58,31.55,146.08,-27.01,-130.1,292504,2016-03-24 17:01:33:276
6.9816,4.3578,-5.7684,6.7008,4.406,-5.6442,-0.0115,-0.0404,0.1212,0.0381,-0.0103,0.022,51.38,-84.64,31.13,146.18,-26.86,-130.1,292604,2016-03-24 17:01:33:376
6.784,4.3434,-5.8336,6.7134,4.3707,-5.6566,0.1859,-0.0852,-0.007,0.0325,-0.0228,0.0241,51.21,-85.78,31.39,146.5,-26.47,-130.12,292704,2016-03-24 17:01:33:476
6.8355,4.2315,-5.8813,6.725,4.3112,-5.6884,0.1731,-0.0992,-0.0389,0.0253,-0.0127,0.0151,49.66,-87.61,31.58,146.79,-26.29,-130.23,292805,2016-03-24 17:01:33:577
6.826,4.1457,-5.7442,6.7305,4.2904,-5.6976,0.0801,-0.1029,-0.065,0.0158,-8.0000E-04,-5.0000E-04,49.97,-88.5,31.88,146.83,-25.94,-130.25,292904,2016-03-24 17:01:33:676
6.9401,4.1823,-5.7926,6.7427,4.2462,-5.7163,0.06,-0.1795,0.0238,9.0000E-04,-0.0085,0.0094,49.78,-88.85,31.58,147.1,-25.81,-130.31,293004,2016-03-24 17:01:33:776
6.8593,4.1398,-5.8414,6.7516,4.233,-5.7156,0.0704,-0.0826,0.0306,0.0036,-0.0038,0.0041,49.31,-88.89,31.76,147.34,-25.57,-130.25,293104,2016-03-24 17:01:33:876
6.5614,4.0927,-6.2608,6.7562,4.2027,-5.7326,0.0887,-0.1126,-0.1836,-0.0299,0.0076,-0.0048,48.94,-90.02,31.25,148.05,-25.45,-130.29,293204,2016-03-24 17:01:33:976
6.8374,4.1467,-5.8506,6.7383,4.27,-5.7038,0.0349,-0.3233,-0.1977,-0.3579,-0.0282,0.1059,50.21,-92.21,31.54,147.86,-25.54,-130.53,293304,2016-03-24 17:01:34:076
7.448,4.8894,-4.8731,6.792,4.3507,-5.5777,0.18,0.0879,0.4234,-0.2147,0.0115,0.0589,50.02,-97.18,29.27,150.55,-26.34,-129.39,293404,2016-03-24 17:01:34:176
6.6657,4.6376,-5.2887,6.841,4.3072,-5.5515,-0.2749,0.2017,0.0779,0.1919,0.0563,0.0216,47.79,-100.19,25.87,152.96,-26.41,-129.08,293504,2016-03-24 17:01:34:276
7.1665,4.2236,-5.9569,6.8483,4.2085,-5.6178,-0.056,0.3067,0.4214,0.2499,-0.0594,0.0517,47.8,-99.28,26.03,152.79,-26.05,-129.06,293604,2016-03-24 17:01:34:376
6.5172,4.4589,-5.5379,6.8469,4.1127,-5.69,0.5856,0.0668,0.0073,0.1219,0.0986,-0.0671,46.95,-98.04,28.93,151.46,-24.94,-129.76,293704,2016-03-24 17:01:34:476
6.8647,4.1659,-6.038,6.8396,4.0882,-5.7163,-0.2741,0.2801,0.3518,0.124,-0.0803,2.0000E-04,48.72,-95.56,30.35,150.16,-24.64,-129.89,293804,2016-03-24 17:01:34:576
6.9782,4.3028,-5.853,6.8046,4.0693,-5.7713,-0.0795,0.0757,-0.03,0.0316,0.0128,-0.0282,50.49,-94.74,31.09,149.3,-24.64,-129.89,293905,2016-03-24 17:01:34:677
6.891,4.2534,-5.9162,6.8071,4.0622,-5.7734,0.1299,0.0338,0.0993,-0.0174,-0.0817,0.0429,49.54,-94.03,31.12,148.97,-24.47,-130.3,294004,2016-03-24 17:01:34:776
6.9114,4.3908,-5.7373,6.8023,4.0964,-5.7548,-0.0312,0.171,0.1032,-0.0122,0.0063,0.0076,49.07,-95.88,30.84,149.65,-24.69,-130.23,294104,2016-03-24 17:01:34:876
6.8973,4.4642,-5.8422,6.7867,4.1194,-5.7569,-0.0918,0.2567,0.0074,0.0019,-0.0165,0.0087,49.71,-95.69,29.19,150.28,-24.69,-130.23,294204,2016-03-24 17:01:34:976
6.8077,4.5531,-5.6741,6.7849,4.1708,-5.7219,-0.0766,0.2692,0.1121,-0.0074,0.0183,0.0137,49.68,-95.98,30.78,149.41,-24.98,-130.25,294304,2016-03-24 17:01:35:076
6.7429,4.5747,-5.6551,6.7825,4.1999,-5.7034,-0.0785,0.2708,0.1129,0.0015,0.0151,0.0103,49.64,-96.51,29.69,150.07,-25.36,-130.06,294405,2016-03-24 17:01:35:177
6.6671,4.9351,-5.6441,6.7515,4.2758,-5.6837,-0.1186,0.3429,0.0857,-0.0057,-0.0181,-4.0000E-04,50,-96.89,29.07,150.42,-25.85,-130.09,294504,2016-03-24 17:01:35:276
6.6419,5.0646,-5.6306,6.711,4.4005,-5.6364,-0.1445,0.5516,0.1306,-0.0016,0.0134,-0.0029,51.63,-98.19,28.7,150.18,-26.66,-130.03,294604,2016-03-24 17:01:35:376
6.5392,5.2831,-5.6053,6.6729,4.4865,-5.6137,-0.2486,0.7116,0.1192,0.0039,0.0069,-0.0095,52.15,-97.67,29.08,150.18,-26.66,-130.03,294704,2016-03-24 17:01:35:476
6.3436,5.569,-5.4563,6.5896,4.6821,-5.5521,-0.3567,0.7761,0.2093,-0.0091,0.0103,-0.0041,51.62,-95.98,28.42,149.98,-27.86,-130.11,294805,2016-03-24 17:01:35:577
6.3591,5.7495,-5.3538,6.5516,4.7849,-5.5092,-0.272,0.8098,0.2886,-0.0054,0.0066,-0.0094,52.62,-96.31,27.75,149.7,-28.52,-130.12,294904,2016-03-24 17:01:35:676
6.2455,5.9429,-5.4129,6.4435,4.9888,-5.4557,-0.3273,0.8344,0.1318,0.0012,0.0011,-0.0157,52.61,-96.76,27.44,150.18,-29.9,-130.14,295004,2016-03-24 17:01:35:776
6.1756,5.8733,-5.421,6.3957,5.0785,-5.429,-0.3147,0.7622,0.1666,0.0034,0.0016,-0.0077,53,-96,26.95,149.72,-31.19,-130.33,295104,2016-03-24 17:01:35:876
6.2333,5.8887,-5.3887,6.3154,5.208,-5.4004,-0.2726,0.5314,0.117,0.0101,0.0112,-0.0022,54.19,-94.37,26.01,149.4,-31.67,-130.47,295205,2016-03-24 17:01:35:977
6.4167,5.9142,-5.3666,6.2897,5.2602,-5.3796,-0.1816,0.4867,0.1094,0.0018,0.0043,0.0017,54.22,-95.36,25.86,149.5,-32.44,-130.54,295304,2016-03-24 17:01:36:076
6.2627,5.6921,-5.4044,6.2627,5.3372,-5.335,-0.027,0.2873,0.1929,0.0139,-0.0136,-0.0079,54.09,-93.38,26.44,149.01,-32.75,-130.48,295404,2016-03-24 17:01:36:176
6.1415,5.6836,-5.3928,6.2374,5.3648,-5.337,-0.2305,0.2087,0.0818,0.0113,0.0033,-0.0023,54.74,-92.41,24.72,148.96,-33.17,-130.55,295504,2016-03-24 17:01:36:276
6.6243,5.7807,-5.4765,6.2287,5.3823,-5.3296,0.1611,0.1511,0.0392,-0.0023,-0.0061,0.004,54.91,-92.64,25.48,149.15,-33.25,-130.64,295604,2016-03-24 17:01:36:376
6.4087,5.4851,-5.6401,6.2273,5.389,-5.3245,0.0835,0.1212,0.0053,0.0054,-0.0075,-0.0038,54.87,-92.29,25.08,148.94,-33.33,-130.53,295704,2016-03-24 17:01:36:476
6.4782,5.3612,-5.401,6.2298,5.3643,-5.3464,-0.0356,-0.0964,-0.0394,-0.0066,0.011,0.0123,56.34,-89.29,24.4,148.49,-33.16,-130.64,295804,2016-03-24 17:01:36:576
6.5338,5.3737,-5.4581,6.2524,5.3374,-5.3469,0.1512,-0.0718,0.0262,0.0135,-4.0000E-04,-0.0135,54.67,-87.26,24.77,147.77,-33.06,-130.55,295904,2016-03-24 17:01:36:676
6.3996,5.2758,-5.6494,6.254,5.3275,-5.355,-0.0071,-0.1116,-0.0552,0.0061,0.0208,-0.0095,57.06,-86.18,24.77,147.17,-32.97,-130.54,296004,2016-03-24 17:01:36:776
6.4921,5.1101,-5.5389,6.2839,5.2826,-5.3644,0.0627,-0.2297,-0.0845,0.0076,0.0328,-0.0015,54.68,-84.46,24.75,147.04,-32.78,-130.56,296104,2016-03-24 17:01:36:876
6.781,4.8162,-5.4013,6.3113,5.2462,-5.368,0.1487,-0.2961,-0.0477,-0.011,0.0073,0.0143,54.88,-83.84,24.21,147.56,-32.59,-130.49,296204,2016-03-24 17:01:36:976
6.7283,5.0408,-5.4953,6.354,5.1751,-5.3865,0.1662,-0.2692,-0.0369,0.0225,-0.0089,-0.0246,51.09,-83,25.17,147.75,-31.85,-130.29,296304,2016-03-24 17:01:37:076
6.5217,4.8933,-5.8124,6.3582,5.1398,-5.4153,0.0033,-0.3071,-0.2333,0.0171,0.0305,-0.0268,48.22,-81.04,24.73,147.81,-31.85,-130.29,296404,2016-03-24 17:01:37:176
6.8587,4.7352,-5.6211,6.4021,5.0378,-5.4594,0.2562,-0.4227,-0.0778,-0.0065,-0.0203,0.0216,42.73,-83.5,26.55,148.4,-31.29,-130.53,296504,2016-03-24 17:01:37:276
6.8175,4.5287,-5.7815,6.4364,4.9776,-5.4742,0.2967,-0.5212,-0.1048,-0.0083,-0.0062,0.0038,41.54,-85.12,26.24,149.84,-30.5,-130.38,296604,2016-03-24 17:01:37:376
6.8862,4.3875,-5.7889,6.4877,4.8731,-5.5076,0.077,-0.5162,-0.1451,8.0000E-04,0.0277,-0.0109,39.88,-84.02,27.97,149.08,-30.14,-130.34,296704,2016-03-24 17:01:37:476
6.8905,4.3211,-5.6693,6.5267,4.8134,-5.5139,0.2901,-0.4997,-0.0981,-5.0000E-04,0.0102,-0.0051,37.24,-84.92,29.74,149.18,-29.39,-130.19,296804,2016-03-24 17:01:37:576
6.8349,3.983,-5.9152,6.5948,4.699,-5.5316,0.1853,-0.6055,-0.0418,-0.0203,-0.0074,0.0013,33.28,-90.08,31.51,150.54,-29.01,-130.09,296905,2016-03-24 17:01:37:677
7.4012,4.2362,-5.5088,6.6231,4.6864,-5.5085,0.2184,-0.7664,-0.21,-0.0566,0.0818,-0.1128,32.16,-92.47,30.75,151.94,-28.55,-129.75,297004,2016-03-24 17:01:37:776
6.4754,4.0155,-5.587,6.6175,4.7557,-5.4554,-0.2141,-0.7476,-0.2548,-0.2103,-0.0022,-0.057,33.99,-96.94,27.59,154.07,-29.01,-129.5,297104,2016-03-24 17:01:37:876
7.1973,4.5925,-5.2021,6.6772,4.7651,-5.3739,0.3622,-0.1844,0.2961,-0.0368,-0.0721,0.0237,37.66,-101.48,23.77,155.9,-29.17,-129.06,297204,2016-03-24 17:01:37:976
7.118,4.3027,-5.4133,6.6968,4.6936,-5.4124,0.3591,-0.3783,0.1137,0.1412,-0.0232,-0.0554,37.94,-102.74,23.88,156.35,-29.07,-128.83,297304,2016-03-24 17:01:38:076
6.6921,4.056,-5.6293,6.7254,4.543,-5.5046,-0.1131,-0.564,-0.3243,0.02,0.0332,0.0011,39.56,-100.22,25.38,154.96,-27.6,-129.3,297405,2016-03-24 17:01:38:177
7.097,4.1032,-5.5285,6.7454,4.4843,-5.5282,0.0105,-0.4033,-0.0316,0.0145,-0.0308,0.0382,41.18,-99.8,25.13,154.77,-27.21,-129.34,297504,2016-03-24 17:01:38:276
7.1904,4.0948,-5.7331,6.8042,4.3343,-5.5756,0.2257,-0.2378,-0.0959,0.066,0.0074,0.0082,42.19,-99.27,24.7,154.46,-26.23,-129.33,297604,2016-03-24 17:01:38:376
7.0722,3.8356,-5.7164,6.8305,4.2891,-5.5784,0.1915,-0.2771,-0.0361,0.0284,0.0285,-0.0187,41.94,-98.94,23.3,155.39,-25.94,-129.24,297704,2016-03-24 17:01:38:476
7.163,4.0533,-5.8934,6.858,4.2028,-5.6102,0.2359,-0.197,-0.1365,0.0221,0.006,0.001,42.91,-98.45,21.4,155.88,-25.38,-129.29,297804,2016-03-24 17:01:38:576
7.07,3.8117,-5.6032,6.8938,4.1574,-5.6002,0.166,-0.3478,0.0482,-0.0108,0.0284,0.015,44.1,-96.79,21.57,155,-25.38,-129.29,297904,2016-03-24 17:01:38:676
7.0016,3.9549,-5.7348,6.9026,4.1093,-5.6247,-0.018,-0.1991,-0.0423,-0.0081,0.0113,0.0056,46.09,-95.74,22.37,154.41,-24.77,-129.18,298004,2016-03-24 17:01:38:776
7.1986,4.0453,-5.6836,6.9198,4.0863,-5.6204,0.082,-0.1838,0.0445,0.0134,-0.0016,0.0013,47.99,-95.56,21.6,153.99,-24.63,-129.08,298104,2016-03-24 17:01:38:876
7.3363,4.0476,-5.8096,6.9376,4.0424,-5.6302,0.0137,-0.1495,-0.1243,0.028,0.0274,-0.0092,47.69,-92.49,21.96,153.14,-24.34,-129.06,298204,2016-03-24 17:01:38:976
6.9219,3.9203,-5.6215,6.9536,4.0247,-5.6232,0.3124,-0.0307,-0.0898,-4.0000E-04,-0.0185,0.006,49.44,-92.65,23.28,152.74,-24.23,-128.96,298304,2016-03-24 17:01:39:076
7.0287,4.0551,-5.8622,6.9419,3.9897,-5.6623,-0.0828,-0.2033,-0.0793,0.025,-0.0297,-0.0108,48.42,-92.83,22.69,152.95,-24.14,-129.02,298404,2016-03-24 17:01:39:176
7.3116,3.9837,-5.7575,6.937,3.9836,-5.6727,-0.0384,-0.0391,-0.1254,0.0031,0.0046,-0.0067,48.15,-91.42,22.26,152.9,-24.01,-129.2,298504,2016-03-24 17:01:39:276
6.8074,3.8716,-5.7077,6.9485,3.9638,-5.6725,-0.206,-0.1552,0.0087,0.0048,-0.0064,0.0052,49.34,-87.59,23.72,151.08,-23.92,-129.16,298605,2016-03-24 17:01:39:377
7.1551,3.9834,-5.7421,6.9577,3.9508,-5.6702,0.1347,-0.0148,-0.0326,-0.0043,-0.0167,-1.0000E-04,48.46,-87.41,26.64,149.7,-23.79,-129.21,298704,2016-03-24 17:01:39:476
7.1095,3.883,-5.5885,6.9683,3.9483,-5.659,-0.0311,-0.0855,0.1115,-0.0071,0.0119,4.0000E-04,49.36,-89.65,26.53,150.26,-23.76,-129.18,298804,2016-03-24 17:01:39:576
6.9765,3.9181,-5.8732,6.9773,3.9614,-5.6387,0.0038,-0.0849,-0.2442,-0.0665,0.0107,0.0073,50.95,-89.37,27.91,149.21,-23.83,-128.94,298904,2016-03-24 17:01:39:676
6.922,4.0592,-5.7166,6.9771,3.9945,-5.6155,-0.0516,-0.1369,0.0253,-0.1321,-0.0032,0.0117,51.38,-88.51,27.64,149.22,-24.04,-128.83,299004,2016-03-24 17:01:39:776
7.1145,4.1907,-5.6091,6.9647,4.0816,-5.5681,0.1547,0.0949,0.0916,-0.0126,0.0505,-0.0418,52.84,-92.22,26.53,150,-24.6,-128.64,299104,2016-03-24 17:01:39:876
6.9179,4.1894,-5.596,6.9863,4.0769,-5.5445,-0.0318,0.005,-0.0455,0.0497,0.0917,-0.0279,53.82,-92.14,26.79,149.81,-24.6,-128.64,299204,2016-03-24 17:01:39:976
7.3559,4.0192,-5.6395,7.0054,3.9897,-5.5837,-0.3524,-0.0015,0.0996,0.0368,-0.058,0.1335,54.5,-89.47,27.8,148.74,-24.39,-128.36,299304,2016-03-24 17:01:40:076
7.0532,4.03,-5.6148,7.0321,3.9499,-5.5783,0.281,0.3119,0.2821,0.0671,-0.0434,0.1012,53.67,-91,28.35,149.2,-24.01,-128.56,299405,2016-03-24 17:01:40:177
6.8179,3.9097,-5.5428,7.0545,3.8242,-5.6374,0.0276,-0.1766,0.0175,0.1198,-0.0106,-0.0281,53.17,-89.93,30.24,148.36,-22.95,-128.63,299504,2016-03-24 17:01:40:276
6.9539,3.8239,-5.8741,7.0266,3.8023,-5.6867,-0.1193,-0.0235,-0.1582,0.0765,-0.0225,-0.0151,52.25,-87.54,30.57,147.6,-22.95,-128.63,299604,2016-03-24 17:01:40:376
7.1403,3.8542,-5.8008,6.9913,3.785,-5.7416,-0.1004,0.0388,0.0554,-0.0405,-0.0678,0.0479,52.41,-87.96,31.83,147.02,-22.7,-129.26,299704,2016-03-24 17:01:40:476
7.0138,3.9752,-5.9974,6.9897,3.7917,-5.7391,0.2171,0.1315,0.0781,0.0033,-0.0322,-0.0033,51.52,-90.48,30.72,147.94,-22.7,-129.39,299804,2016-03-24 17:01:40:576
7.1035,4.369,-5.7073,6.9589,3.8373,-5.7462,-0.1877,0.3208,0.0441,0.0015,-0.0361,0.0118,52.53,-91.98,31.16,148.23,-22.8,-129.45,299904,2016-03-24 17:01:40:676
6.9377,4.57,-5.7085,6.9072,3.9394,-5.7395,-0.2866,0.3812,0.0428,-0.0102,0.0178,-0.0114,52.83,-92.45,31.02,148.15,-23.34,-129.6,300004,2016-03-24 17:01:40:776
6.6561,4.4877,-5.7645,6.8894,4.0046,-5.7158,-0.0589,0.5319,0.1154,0.0053,-0.0139,-0.0055,53.28,-92,30.16,148.5,-23.68,-129.72,300104,2016-03-24 17:01:40:876
6.9588,4.7271,-5.5583,6.8461,4.1274,-5.6803,-0.049,0.5674,0.1977,0.005,0.0217,0.0076,51.94,-91.98,29.79,148.62,-24.48,-129.77,300204,2016-03-24 17:01:40:976
6.5878,4.8658,-5.5863,6.8118,4.2006,-5.6679,-0.233,0.5557,0.1768,-0.0196,-0.0348,0.0119,52.76,-92.82,30.52,148.24,-24.89,-129.68,300305,2016-03-24 17:01:41:077
6.5831,5.2235,-5.5803,6.7291,4.3756,-5.6342,-0.3054,0.6786,0.1771,0.0094,0.0198,-0.0225,54.4,-91.19,28.25,148.58,-26.5,-129.94,300404,2016-03-24 17:01:41:176
6.2875,5.3054,-5.6103,6.6851,4.4651,-5.6163,-0.1083,0.8187,0.0487,8.0000E-04,-0.0499,-0.0053,53.13,-91.68,27.74,148.94,-27.08,-130.03,300504,2016-03-24 17:01:41:276
6.6191,5.6019,-5.3942,6.5957,4.6583,-5.5649,-0.21,0.8021,0.179,0.0041,0.0164,-0.0155,52.58,-91.81,26.95,149.26,-27.72,-130.17,300604,2016-03-24 17:01:41:376
6.3225,5.5957,-5.5314,6.5627,4.741,-5.5339,-0.1857,0.691,0.2039,-0.0075,-0.0067,-0.0061,53.09,-91.24,26.83,148.89,-28.91,-130.14,300705,2016-03-24 17:01:41:477
6.3954,5.5574,-5.5127,6.4877,4.8815,-5.5,-0.215,0.5336,0.1387,0.0022,0.0024,-6.0000E-04,53.4,-89.35,25.59,148.75,-29.43,-130.26,300804,2016-03-24 17:01:41:576
6.6396,5.5858,-5.413,6.4558,4.9377,-5.4875,-0.2637,0.4742,0.1216,4.0000E-04,-0.0036,0.0035,52.84,-89.12,26.1,148.69,-29.85,-130.29,300904,2016-03-24 17:01:41:676
6.3518,5.3829,-5.593,6.4083,5.0265,-5.4624,-0.2794,0.2075,0.0699,0.0078,-0.0049,-0.0115,52.31,-88.56,27.2,148.25,-30.83,-130.44,301004,2016-03-24 17:01:41:776
6.2799,5.5189,-5.2936,6.3896,5.0725,-5.4418,-0.0197,0.425,0.041,0.0109,0.007,-0.0221,52.03,-87.93,27.82,147.5,-31.15,-130.42,301104,2016-03-24 17:01:41:876
6.2469,5.3512,-5.3284,6.3997,5.1296,-5.376,0.2124,0.3058,0.182,0.011,0.0047,0.0018,50.73,-89.72,29.29,147.81,-31.54,-130.03,301204,2016-03-24 17:01:41:976
6.5229,5.3314,-5.5976,6.3558,5.1608,-5.3982,-0.065,0.0998,-0.0369,0.0132,-0.0202,0.0043,50.84,-92.81,28.36,148.87,-31.75,-130.34,301304,2016-03-24 17:01:42:076
6.436,5.0666,-5.4988,6.3834,5.1442,-5.3814,0.341,0.0908,0.0139,0.0111,0.0077,0.0176,51.27,-94.5,27.32,149.64,-31.64,-130.13,301405,2016-03-24 17:01:42:177
6.7136,5.2129,-5.5284,6.3948,5.1134,-5.3972,0.2856,8.0000E-04,-0.0156,0.0159,-0.0043,-0.0039,53.42,-95.07,26.4,149.95,-31.43,-130.16,301504,2016-03-24 17:01:42:276
6.5946,4.9973,-5.4338,6.3987,5.1013,-5.404,-0.0916,-0.1112,-0.0964,0.0028,0.0317,-0.0011,54.04,-94.53,26.16,149.76,-31.43,-130.16,301605,2016-03-24 17:01:42:377
6.6363,5.1319,-5.4314,6.4091,5.0831,-5.4089,0.0366,-0.0889,0.0348,0.0166,0.0337,-0.0228,55.61,-93.61,26.88,148.76,-31.22,-130.16,301704,2016-03-24 17:01:42:476
6.8748,5.0133,-5.862,6.4057,5.0623,-5.4324,-0.0979,-0.2546,-0.1238,0.0378,0.0078,-0.0365,56.36,-92.42,26.32,148.72,-31.22,-130.16,301805,2016-03-24 17:01:42:577
6.6024,4.6933,-5.4479,6.4619,4.9914,-5.4314,0.1002,-0.3122,0.0716,0.0113,0.0372,0.0322,57.98,-90.16,25.38,148.32,-30.86,-130.29,301905,2016-03-24 17:01:42:677
6.9922,4.6888,-5.7001,6.5041,4.9245,-5.4421,0.242,-0.564,0.0153,0.0294,-0.0121,-0.0383,57.82,-89.07,26.29,147.75,-30.6,-130.05,302004,2016-03-24 17:01:42:776
6.6535,4.1976,-5.5315,6.5589,4.8341,-5.4573,-0.0781,-0.4729,-0.1267,0.012,0.0525,0.0275,60.13,-86.88,27.84,146.18,-29.86,-129.82,302104,2016-03-24 17:01:42:876
7.4382,4.2286,-5.5581,6.6002,4.7498,-5.4816,-0.0044,-0.7054,0.2199,0.0516,-0.0885,0.0343,60.48,-88.51,30.04,145.89,-29.53,-129.76,302204,2016-03-24 17:01:42:976
7.0723,4.2029,-6.0151,6.6268,4.6443,-5.5396,1.0161,-0.5945,-0.4203,-3.0000E-04,-0.1127,0.0407,62.54,-88.91,30.45,145.47,-28.97,-129.71,302305,2016-03-24 17:01:43:077
7.1935,4.0517,-5.7045,6.6533,4.6256,-5.5234,0.2579,-0.5534,-0.5021,0.0262,0.0766,-0.0159,64.67,-88.12,29.77,144.88,-28.27,-129.89,302405,2016-03-24 17:01:43:177
7.0496,3.8234,-5.4739,6.7023,4.5951,-5.4895,0.388,-0.7302,-0.0432,-0.0272,0.0384,0.0185,65.03,-82.99,29.05,144.22,-27.94,-129.32,302504,2016-03-24 17:01:43:276
6.8779,3.8742,-5.4056,6.7031,4.5747,-5.5056,0.1057,-0.8017,0.312,0.0325,-0.0017,-0.0242,63.78,-82.12,30.75,143.3,-27.86,-129.22,302605,2016-03-24 17:01:43:377
7.6932,4.4158,-5.9428,6.6735,4.5697,-5.5455,0.8502,-0.3356,-0.1459,0.0203,-0.0871,-0.0289,62.3,-81.57,31.36,143.55,-27.81,-129.4,302704,2016-03-24 17:01:43:476
6.2543,4.1078,-6.1493,6.6932,4.5358,-5.5496,-0.5496,-0.6389,-0.4225,0.0634,0.0887,-0.0228,59.07,-79.82,30.15,143.82,-27.55,-129.66,302804,2016-03-24 17:01:43:576
6.7286,4.8145,-5.4148,6.7082,4.5365,-5.5309,-0.2941,-0.2806,-0.3341,0.0643,0.0879,-0.046,57.87,-78.22,28.61,143.85,-27.55,-129.66,302904,2016-03-24 17:01:43:676
7.2677,4.8362,-5.1057,6.7241,4.557,-5.4946,0.2187,0.084,0.2952,-0.0545,-0.0271,0.036,54.5,-81.96,30.09,145.41,-27.67,-129.25,303004,2016-03-24 17:01:43:776
6.4293,4.8052,-5.5617,6.6993,4.5556,-5.526,0.4252,0.2103,0.396,0.0357,-0.0636,-0.0215,53.7,-83.94,31.6,145.07,-27.69,-129.25,303104,2016-03-24 17:01:43:876
6.6338,4.7,-5.6689,6.6935,4.561,-5.5285,-0.1822,0.179,-0.254,0.0112,0.0456,-0.0126,51.7,-82.58,32.24,145.01,-27.69,-129.66,303204,2016-03-24 17:01:43:976
6.9299,4.8535,-5.3776,6.6903,4.588,-5.51,-0.0293,0.2321,0.068,-0.0061,0.0125,0.0021,50.48,-83.83,33.67,144.77,-27.72,-129.55,303304,2016-03-24 17:01:44:076
6.5889,4.8063,-5.536,6.66,4.6264,-5.5146,-0.1951,0.1184,0.0257,0.0154,0.0059,-0.004,50.43,-88.92,34.1,146.14,-28.04,-129.53,303404,2016-03-24 17:01:44:176
6.7519,4.7711,-5.6358,6.6569,4.6321,-5.5136,0.0508,0.1239,-0.0684,0.0091,0.0065,-0.0027,50.45,-89.56,33.85,146.36,-28.15,-129.63,303504,2016-03-24 17:01:44:276
6.7588,4.814,-5.852,6.6508,4.6545,-5.502,0.0459,0.0989,0.1086,0.0186,-0.0235,-0.0093,53.21,-87.32,33.57,145.01,-28.28,-129.59,303604,2016-03-24 17:01:44:376
6.3464,4.738,-5.5207,6.6352,4.6593,-5.5168,-0.0656,0.1126,-0.0942,0.0231,0.0118,-0.0043,52.72,-85.14,33.92,144.44,-28.34,-129.6,303704,2016-03-24 17:01:44:476
6.8272,4.8344,-5.7555,6.6312,4.6855,-5.4994,0.0695,0.1355,0.2022,0.008,-0.0116,-0.0058,51.59,-85,36.12,143.64,-28.43,-129.82,303804,2016-03-24 17:01:44:576
6.7091,4.8262,-5.5648,6.6358,4.6978,-5.4834,0.066,0.086,-0.0136,8.0000E-04,0.0154,-1.0000E-04,49.87,-87.68,38.95,143.54,-28.62,-129.57,303904,2016-03-24 17:01:44:676
6.5002,4.9161,-5.5631,6.6332,4.7017,-5.4832,0.0431,0.0447,0.0184,0.0208,-0.0105,-0.0215,51.27,-90.41,39.44,143.95,-28.62,-129.57,304004,2016-03-24 17:01:44:776
6.472,4.8614,-5.4769,6.6124,4.7465,-5.4696,-0.128,0.0845,0.0963,-0.0018,0.0131,-0.0013,53.53,-89.89,38.24,143.83,-28.82,-129.71,304104,2016-03-24 17:01:44:876
6.7937,4.9664,-5.6356,6.6169,4.761,-5.4516,0.1262,0.2208,-0.0242,-0.0114,0.013,0.0131,54.93,-89.29,39.7,142.58,-29.04,-129.48,304204,2016-03-24 17:01:44:976
6.5996,4.7735,-5.4812,6.6142,4.7613,-5.4546,-0.0853,-0.0333,0.0488,0.0252,0.0081,0.0016,54.85,-89.42,39.32,143.01,-29.04,-129.48,304304,2016-03-24 17:01:45:076
6.4581,4.8408,-5.6796,6.6031,4.7562,-5.4724,-0.1356,-0.0211,-0.0899,0.0124,-0.0048,-0.003,55.36,-89.25,39.81,142.57,-29.05,-129.51,304404,2016-03-24 17:01:45:176
6.6619,4.8486,-5.6381,6.5946,4.7401,-5.4967,-0.0673,-0.02,0.0079,0.0129,0.016,0.0187,56.38,-88.3,41.78,141.24,-28.91,-129.81,304504,2016-03-24 17:01:45:276
6.5374,4.728,-5.5831,6.6047,4.7345,-5.4893,0.1138,0.0805,-0.1093,0.0035,-0.0235,0.0099,56.38,-89.36,41.71,141.52,-28.91,-129.81,304604,2016-03-24 17:01:45:376
6.8305,4.8432,-5.4067,6.6176,4.7368,-5.4718,0.0017,-0.0728,0.1627,-0.0035,0.0082,0.0058,55.07,-91.41,44.59,141.03,-28.89,-129.71,304705,2016-03-24 17:01:45:477
