ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.4265,-1.5332,-7.4326,6.3271,-1.5309,-7.3345,0.012,0.0283,0.0454,-0.0076,-0.0115,0.0101,-0.48,15.33,49.04,74.28,9,-139.21,188904,2016-03-24 08:41:15:056
6.3692,-1.5387,-7.4684,6.3265,-1.5307,-7.3351,0.0247,0.0344,0.0172,0.0173,-0.0032,-0.0044,0.64,16.01,50.78,73.83,8.98,-139.22,189003,2016-03-24 08:41:15:155
6.4524,-1.6142,-7.5403,6.3184,-1.5542,-7.3371,0.0406,-0.0755,-0.0639,-0.0035,-0.0183,-0.0105,0.15,15.34,49.99,74.9,9.12,-139.27,189103,2016-03-24 08:41:15:255
6.4518,-1.5519,-7.5224,6.3059,-1.549,-7.3489,-0.0439,-0.0019,-0.0049,-0.0141,-0.0202,0.0055,0.77,15.74,49.98,73.49,9.12,-139.27,189204,2016-03-24 08:41:15:356
6.4008,-1.517,-7.5123,6.2994,-1.539,-7.3566,-0.0085,0.0392,-0.0224,8.0000E-04,-0.0062,-0.006,0.6,15.23,49.5,74.5,9.06,-139.41,189303,2016-03-24 08:41:15:455
6.4058,-1.5832,-7.5374,6.301,-1.5326,-7.3565,-0.012,0.0183,-0.0104,-1.0000E-04,0.0028,7.0000E-04,1.03,15.11,51.2,75.38,9.01,-139.43,189404,2016-03-24 08:41:15:556
6.4185,-1.5861,-7.4987,6.3042,-1.5335,-7.3536,-0.0113,-0.0179,-0.0203,0.0029,0.0095,-0.007,-0.01,15.72,50,73.12,8.99,-139.42,189504,2016-03-24 08:41:15:656
6.4454,-1.5329,-7.4624,6.3169,-1.5275,-7.344,-0.0026,0.0319,0.0106,0.0052,0.0091,-0.0114,-0.57,15.14,50.41,74.57,9,-139.34,189604,2016-03-24 08:41:15:756
6.4223,-1.5303,-7.5075,6.3196,-1.5246,-7.3423,-0.012,0.0127,0.0075,0.0013,0.0058,-0.0061,-0.99,14.79,51.16,75.03,8.96,-139.3,189704,2016-03-24 08:41:15:856
6.418,-1.5311,-7.4761,6.3114,-1.5208,-7.3501,0.0092,0.032,-0.0435,-0.0028,-0.0051,0.0101,-0.54,15.69,50.31,72.88,8.94,-139.3,189803,2016-03-24 08:41:15:955
6.5195,-1.5655,-7.4723,6.309,-1.5204,-7.3523,-0.0034,-0.0037,0.0235,-0.0153,-0.0062,0.0125,1.11,13.95,50.46,76.42,8.92,-139.37,189904,2016-03-24 08:41:16:056
6.4328,-1.5574,-7.5597,6.3114,-1.523,-7.3496,-0.0139,-0.0138,-0.074,-7.0000E-04,0.0044,-0.0013,-0.45,14.89,50.93,75.16,8.94,-139.31,190004,2016-03-24 08:41:16:156
6.4474,-1.533,-7.474,6.3091,-1.5192,-7.3524,0.0043,0.0032,-0.0107,-0.0092,-0.0036,0.0027,-0.71,14.62,50.63,74.96,8.91,-139.37,190104,2016-03-24 08:41:16:256
6.3929,-1.5285,-7.4488,6.3126,-1.5205,-7.3492,-0.0025,0.0122,0.0026,0.0043,0.0011,0.0026,0.22,15.18,50.04,74.65,8.91,-139.34,190204,2016-03-24 08:41:16:356
6.4399,-1.5452,-7.5282,6.3095,-1.5241,-7.351,-0.0172,-0.0101,-0.0189,3.0000E-04,1.0000E-04,0.0057,0.24,14.88,49.99,74.68,8.94,-139.36,190304,2016-03-24 08:41:16:456
6.4315,-1.5182,-7.4751,6.3125,-1.5232,-7.3487,-8.0000E-04,0.0291,0.021,-4.0000E-04,0.0021,0.0031,0.35,15.26,50.63,75.15,8.94,-139.34,190403,2016-03-24 08:41:16:555
6.4171,-1.5247,-7.4863,6.3122,-1.5246,-7.3486,-0.0169,0.0015,0.0157,1.0000E-04,5.0000E-04,0.0027,0.63,15.11,51.12,75.31,8.94,-139.34,190504,2016-03-24 08:41:16:656
6.4377,-1.5899,-7.4937,6.3105,-1.525,-7.35,-0.0115,-0.0206,-0.0276,-0.004,0.0018,5.0000E-04,0.43,15.03,49.16,74.19,8.95,-139.35,190604,2016-03-24 08:41:16:756
6.4215,-1.5566,-7.4761,6.3103,-1.5243,-7.3503,4.0000E-04,-0.0116,-0.0127,-0.0049,0.0015,0.001,1.23,15.28,49.31,74.37,8.94,-139.35,190704,2016-03-24 08:41:16:856
6.4501,-1.539,-7.4715,6.3135,-1.5214,-7.3482,-9.0000E-04,0.0223,0.0163,1.0000E-04,-0.001,0.0029,-0.05,14.76,50.57,75.14,8.92,-139.33,190804,2016-03-24 08:41:16:956
6.4033,-1.5769,-7.4999,6.3124,-1.5276,-7.3478,-0.0065,-0.0198,-0.0106,0.0014,3.0000E-04,3.0000E-04,0.26,15.03,50.46,74.71,8.96,-139.33,190905,2016-03-24 08:41:17:057
6.4478,-1.5753,-7.4928,6.3096,-1.53,-7.3497,-0.0247,-0.018,-0.0226,2.0000E-04,0.0018,1.0000E-04,0.4,15.3,50.4,74.71,8.96,-139.33,191006,2016-03-24 08:41:17:158
6.4063,-1.5901,-7.5461,6.309,-1.5322,-7.3497,-0.0214,-0.0179,-0.0124,7.0000E-04,3.0000E-04,0,-0.28,15.33,50.93,75.21,8.99,-139.36,191104,2016-03-24 08:41:17:256
6.3925,-1.5239,-7.4867,6.3086,-1.5312,-7.3504,-0.0045,0.0144,-0.0107,0.0028,0.001,-7.0000E-04,0.51,14.92,49.62,74.9,8.98,-139.36,191204,2016-03-24 08:41:17:356
6.425,-1.5488,-7.5164,6.3106,-1.5286,-7.3491,0.0015,-0.0047,-0.011,-0.0012,0.0032,-0.006,1.44,14.4,48.72,76.02,8.97,-139.35,191306,2016-03-24 08:41:17:458
6.4213,-1.57,-7.4864,6.3104,-1.5262,-7.3498,-0.0181,0.0029,-0.0033,-0.0012,0.0032,-0.006,1.44,14.4,48.72,76.02,8.97,-139.35,191404,2016-03-24 08:41:17:556
6.4269,-1.5281,-7.4742,6.3109,-1.5217,-7.3503,0.0273,0.0148,-0.0038,-0.0013,-1.0000E-04,-0.005,0.28,16.89,49.8,71.51,8.95,-139.36,191504,2016-03-24 08:41:17:656
6.4309,-1.5901,-7.4826,6.3102,-1.5185,-7.3516,-0.0133,0.0152,0.01,-0.0013,-0.0039,-0.0019,1.07,15.12,49.4,74.36,8.93,-139.35,191603,2016-03-24 08:41:17:755
6.4593,-1.5237,-7.4953,6.3157,-1.5153,-7.3475,8.0000E-04,0.0131,0.0247,-4.0000E-04,0.0076,-0.0067,0.65,15.66,49.61,73.23,8.89,-139.32,191704,2016-03-24 08:41:17:856
6.445,-1.4993,-7.4943,6.3184,-1.5122,-7.3458,0.0193,0.0189,-0.0036,-5.0000E-04,0.0014,-0.0029,1.05,16.09,50.58,73.72,8.89,-139.32,191804,2016-03-24 08:41:17:956
6.4275,-1.543,-7.4807,6.3174,-1.5096,-7.3472,-0.016,-0.0106,-0.0078,-0.0011,-0.005,-0.0025,0.4,14.48,50.26,76.22,8.86,-139.27,191905,2016-03-24 08:41:18:057
6.4425,-1.4672,-7.5445,6.307,-1.5054,-7.3571,-0.0034,0.029,-0.0163,-0.0045,-0.0155,0.0016,-0.04,14.84,49.35,74.06,8.83,-139.39,192004,2016-03-24 08:41:18:156
6.4991,-1.5399,-7.5908,6.2945,-1.5124,-7.3663,-0.0044,-0.0048,0.0288,-0.0048,-0.0036,0.0259,1.35,14.59,50.75,75.22,8.87,-139.49,192103,2016-03-24 08:41:18:255
6.3796,-1.5925,-7.5039,6.2884,-1.5134,-7.3713,0.0313,0.0037,-0.0504,-0.003,-0.0102,0.0101,0.94,15,50.46,74.76,8.88,-139.53,192204,2016-03-24 08:41:18:356
6.4286,-1.5288,-7.4878,6.2828,-1.5237,-7.3739,0.0216,-0.0199,0.0145,0.0081,-0.004,-0.0066,1.22,14.34,49.95,76.39,8.92,-139.58,192304,2016-03-24 08:41:18:456
6.4392,-1.5555,-7.5358,6.2825,-1.5195,-7.3751,0.0154,0.0355,0.0017,0.0019,-0.004,-7.0000E-04,0.52,14.91,49.79,74.82,8.94,-139.57,192403,2016-03-24 08:41:18:555
6.4032,-1.5152,-7.4987,6.2771,-1.5158,-7.3804,0.0213,-0.0085,-0.0449,-0.0077,0,0.0035,0.09,15.57,49.81,72.99,8.9,-139.61,192504,2016-03-24 08:41:18:656
6.3055,-1.5306,-7.5154,6.2879,-1.5073,-7.373,-0.0443,0.0352,-0.0151,0.0107,0.0245,-0.0121,0.64,15.5,50.1,74.72,8.84,-139.54,192604,2016-03-24 08:41:18:756
6.6035,-1.5652,-7.5178,6.3096,-1.5172,-7.3524,0.0391,-0.0984,0.0017,0.0062,0.0392,-0.0116,1.35,15.28,49.58,74.72,8.84,-139.54,192707,2016-03-24 08:41:18:859
6.3542,-1.4411,-7.5019,6.3074,-1.5143,-7.3549,-0.0621,0.0417,0.0158,0.0012,-0.0153,0.0115,0.65,14.34,49.88,76.38,8.88,-139.38,192804,2016-03-24 08:41:18:956
6.3928,-1.627,-7.5053,6.2994,-1.5141,-7.3617,-0.0698,0.0579,0.0077,0.0069,-0.0074,0.0049,0.31,15.52,49.87,73.01,8.88,-139.38,192904,2016-03-24 08:41:19:056
6.4532,-1.5293,-7.4515,6.293,-1.5246,-7.3651,0.0342,-0.0131,0.0081,-0.0098,-0.0051,0.0138,0.38,14.59,50.59,75.13,8.93,-139.49,193003,2016-03-24 08:41:19:155
6.4747,-1.5054,-7.455,6.2958,-1.5237,-7.3629,0.0513,0.0242,0.0281,9.0000E-04,-0.0019,0.0053,-0.06,14.41,49.91,76.3,8.94,-139.49,193104,2016-03-24 08:41:19:256
6.3193,-1.6622,-7.5683,6.296,-1.5262,-7.3622,-0.0027,0.0122,-0.0134,0.0081,-0.003,-8.0000E-04,0.95,16.03,49.87,73.28,8.95,-139.46,193203,2016-03-24 08:41:19:355
6.3759,-1.5582,-7.5167,6.2864,-1.5353,-7.3685,-0.0891,-0.0748,-0.0372,-0.0085,8.0000E-04,0.0029,0.95,15.36,51.3,75.37,9.01,-139.53,193303,2016-03-24 08:41:19:455
6.4367,-1.4966,-7.4648,6.2893,-1.532,-7.3667,0.0137,0.0147,0.0061,0.0031,0.0075,-0.0115,-0.57,15,50.95,75.05,9.02,-139.55,193403,2016-03-24 08:41:19:555
6.4494,-1.5847,-7.4763,6.2959,-1.527,-7.3621,0.0072,0.0302,0.0028,0.0071,0.0116,-0.0074,-0.1,13.91,50.5,76.32,8.96,-139.46,193505,2016-03-24 08:41:19:657
6.4372,-1.5636,-7.4562,6.3066,-1.5313,-7.352,0.009,-0.0348,0.0021,9.0000E-04,0.0107,-0.0019,2.63,15.55,50.48,73.68,8.96,-139.42,193604,2016-03-24 08:41:19:756
6.4315,-1.5375,-7.5327,6.3117,-1.5303,-7.3479,-0.0018,0.0074,0.0208,-0.0013,0.0096,-0.0018,0.08,14.06,50,76.36,8.98,-139.38,193708,2016-03-24 08:41:19:860
6.4421,-1.5596,-7.4747,6.3172,-1.5292,-7.3433,0.0181,0.0132,0.0444,0.0018,4.0000E-04,-4.0000E-04,0.85,15.21,50.52,75.36,8.97,-139.3,193803,2016-03-24 08:41:19:955
6.4329,-1.5376,-7.545,6.3006,-1.5356,-7.3563,-0.0321,-0.0263,0.0138,-0.0045,-0.0142,0.0093,0.7,15.81,49,72.84,9.01,-139.42,193904,2016-03-24 08:41:20:056
6.433,-1.5951,-7.4931,6.2917,-1.5348,-7.3641,0.0097,-0.0132,-0.0264,-0.0115,-0.0196,0.0113,0.17,14.53,49.29,74.25,9.01,-139.42,194004,2016-03-24 08:41:20:156
6.3967,-1.4994,-7.4119,6.2859,-1.5283,-7.3704,0.05,0.0786,0.0136,-0.0115,-0.0099,0.0177,0.7,14.81,50.72,75.32,8.97,-139.54,194103,2016-03-24 08:41:20:255
6.3633,-1.5751,-7.4622,6.2889,-1.5344,-7.3665,-0.0111,0.0301,0.0354,0.0097,-0.0015,0.0096,-0.08,14.36,51.13,76.81,9,-139.51,194205,2016-03-24 08:41:20:357
6.3663,-1.6415,-7.5685,6.2899,-1.5596,-7.3604,-0.0517,-0.0573,-0.0588,0.0137,0.0122,-0.0029,0.55,14.6,49.87,75.06,9.15,-139.48,194304,2016-03-24 08:41:20:456
6.4038,-1.5973,-7.5079,6.2909,-1.5604,-7.3594,-0.0373,-0.0083,-0.0245,-0.0015,0.0105,0.0017,-0.13,14.96,49.91,74.9,9.15,-139.48,194404,2016-03-24 08:41:20:556
6.4327,-1.6018,-7.4913,6.3041,-1.5563,-7.3489,0.0163,-0.0057,0.0356,0.0022,0.0059,-0.0082,0.25,15.02,49.71,74.9,9.14,-139.43,194504,2016-03-24 08:41:20:656
6.4705,-1.5578,-7.4681,6.3044,-1.55,-7.35,-0.0123,0.0259,-0.0105,0.0016,0.0012,-0.0097,0.87,15.53,50.03,73.44,9.09,-139.38,194603,2016-03-24 08:41:20:755
6.4468,-1.5708,-7.5176,6.3076,-1.5433,-7.3486,-0.016,0.0144,0.0293,-0.0072,0,0.0014,-0.4,15.91,50.65,73.7,9.05,-139.36,194703,2016-03-24 08:41:20:855
6.4012,-1.5456,-7.4802,6.3074,-1.5425,-7.349,0.0071,-0.0108,-0.0066,-0.0053,0,0.0018,0.73,15.82,51.45,73.88,9.05,-139.36,194804,2016-03-24 08:41:20:956
6.4015,-1.5543,-7.4878,6.3061,-1.5434,-7.3499,5.0000E-04,0.0075,-0.0096,0.0019,-0.0034,7.0000E-04,0.5,15.12,50.11,74.97,9.05,-139.36,194903,2016-03-24 08:41:21:055
6.4003,-1.6068,-7.4934,6.302,-1.5443,-7.3532,-8.0000E-04,-0.019,-0.0155,-0.0016,-3.0000E-04,0.0013,-0.08,15.68,50.47,73.19,9.05,-139.39,195003,2016-03-24 08:41:21:155
6.4126,-1.535,-7.5016,6.3023,-1.5394,-7.354,0.0042,0.0247,-0.0176,-0.0042,0.0023,6.0000E-04,0.04,14.26,50,76.41,9.03,-139.4,195104,2016-03-24 08:41:21:256
6.4287,-1.5534,-7.4403,6.3063,-1.5347,-7.3516,0.0017,0.015,0.0172,-0.0021,0.0029,2.0000E-04,0.61,14.7,49.89,74.93,9.02,-139.4,195204,2016-03-24 08:41:21:356
6.4151,-1.5704,-7.4886,6.3042,-1.5381,-7.3527,-0.009,-0.0274,-0.0179,4.0000E-04,-0.0012,0.0017,0.23,15.72,49.64,73.16,9.02,-139.39,195304,2016-03-24 08:41:21:456
6.3883,-1.5741,-7.4787,6.3031,-1.5415,-7.3529,-0.0068,0.005,0.0127,5.0000E-04,0.0018,0.0047,0.26,15.57,48.63,72.65,9.03,-139.4,195404,2016-03-24 08:41:21:556
6.4168,-1.5694,-7.4881,6.3023,-1.5432,-7.3532,-0.0034,-0.008,-0.0242,-0.002,0.0031,0.0027,-0.34,14.97,49.65,74.8,9.05,-139.4,195504,2016-03-24 08:41:21:656
6.4007,-1.5849,-7.5372,6.3,-1.5441,-7.355,0.0013,-0.009,-0.0332,0.0017,-0.001,0.0014,-0.25,13.71,50.65,76.88,9.05,-139.4,195604,2016-03-24 08:41:21:756
6.4289,-1.5809,-7.5128,6.2986,-1.5476,-7.3555,-0.0155,-0.0096,0.0013,0.0019,0.0011,0.0045,0.75,15.68,50.97,73.91,9.08,-139.43,195704,2016-03-24 08:41:21:856
6.4335,-1.5543,-7.4978,6.303,-1.5491,-7.3514,0.0183,0.0125,0.0277,0.003,0.0032,3.0000E-04,-0.58,13.37,50.32,78.02,9.08,-139.43,195803,2016-03-24 08:41:21:955
6.3776,-1.5674,-7.4729,6.3012,-1.5473,-7.3533,-0.011,0.0085,-0.0279,-0.0013,1.0000E-04,-7.0000E-04,-0.05,15.86,51.46,73.74,9.09,-139.39,195904,2016-03-24 08:41:22:056
6.4201,-1.5923,-7.5071,6.2997,-1.5477,-7.3545,0.0078,-0.0159,-0.0163,-0.0011,0.0012,-0.0018,0.52,14.53,51.34,75.45,9.07,-139.42,196004,2016-03-24 08:41:22:156
6.4557,-1.5431,-7.4405,6.3008,-1.5481,-7.3534,0.0017,-0.0035,-0.0013,8.0000E-04,0.0022,-8.0000E-04,-0.23,14.48,50.13,76.46,9.08,-139.42,196104,2016-03-24 08:41:22:256
6.4346,-1.5551,-7.4914,6.3082,-1.5427,-7.3483,0.0113,0.0232,0.0032,0.001,0.0022,-0.0015,-0.52,14.98,49.44,74.14,9.07,-139.37,196208,2016-03-24 08:41:22:360
6.422,-1.5837,-7.499,6.3079,-1.5443,-7.3482,-0.0153,-0.0031,0.0028,0.0017,0.0019,5.0000E-04,0.3,14.24,50.45,76.44,9.05,-139.36,196305,2016-03-24 08:41:22:457
6.4318,-1.5629,-7.4977,6.3061,-1.5464,-7.3493,-0.0022,0.0046,-0.0128,0.0013,0,0,0.19,15.79,49.4,72.71,9.08,-139.36,196404,2016-03-24 08:41:22:556
6.4219,-1.5657,-7.5168,6.3072,-1.5451,-7.3487,-0.0028,0.0035,0.0309,0.0019,-0.0017,-0.0011,0.6,15.23,50.48,74.98,9.06,-139.37,196505,2016-03-24 08:41:22:657
6.4037,-1.5536,-7.5187,6.3056,-1.5447,-7.3501,-0.0168,0.0102,-0.0124,0.0015,1.0000E-04,3.0000E-04,0.6,15.48,50.72,75.45,9.06,-139.37,196603,2016-03-24 08:41:22:755
6.4099,-1.5622,-7.4847,6.3078,-1.5412,-7.3489,-0.0207,0.0124,-0.0076,-0.0012,0.0035,-0.0017,0.25,15.01,49.45,74.32,9.06,-139.36,196703,2016-03-24 08:41:22:855
6.4033,-1.5461,-7.4958,6.3073,-1.5388,-7.3498,-0.0029,0.0046,-0.0191,-0.0014,0.0011,-0.0024,0.48,14.87,49.91,74.79,9.04,-139.36,196804,2016-03-24 08:41:22:956
6.4272,-1.5704,-7.461,6.3076,-1.5356,-7.3503,0.0033,0.0174,0.0115,3.0000E-04,0.0011,9.0000E-04,0.11,14.71,49.81,74.76,9.01,-139.37,196904,2016-03-24 08:41:23:056
6.4031,-1.5862,-7.4805,6.3105,-1.5359,-7.3477,0.0184,-0.0053,0.0131,-0.002,0.0023,0.0011,0.79,14.55,51.28,75.39,9.01,-139.34,197003,2016-03-24 08:41:23:155
6.4148,-1.5758,-7.5,6.3098,-1.537,-7.3481,0.0012,-0.0191,-0.0146,-0.0041,-2.0000E-04,-0.001,0.35,14,50.44,76.4,9.02,-139.35,197103,2016-03-24 08:41:23:255
6.4162,-1.5714,-7.4855,6.3067,-1.5379,-7.3506,-0.0189,-0.0158,-0.0187,-0.001,-0.001,2.0000E-04,0.09,14.46,49.88,76.4,9.02,-139.35,197204,2016-03-24 08:41:23:356
6.4164,-1.5461,-7.502,6.3078,-1.537,-7.3498,-0.0166,0.0073,-0.0079,0.0013,0.004,-0.0012,0.39,14.12,49.66,76.4,9.02,-139.36,197304,2016-03-24 08:41:23:456
6.4497,-1.5691,-7.4472,6.309,-1.5337,-7.3495,-0.0037,0.027,-0.0127,3.0000E-04,0.0035,-3.0000E-04,0.19,15.12,50.3,74.77,9.02,-139.36,197404,2016-03-24 08:41:23:556
6.4191,-1.6061,-7.4635,6.3092,-1.5335,-7.3493,-0.0091,-0.0025,-0.0228,0.0017,0.0013,-8.0000E-04,-1.04,14.07,50.55,76.7,9,-139.35,197503,2016-03-24 08:41:23:655
6.3841,-1.5356,-7.4599,6.31,-1.5365,-7.348,-0.0021,-0.0242,0.014,1.0000E-04,2.0000E-04,-0.0017,0.01,14.46,50.51,76.82,9,-139.35,197603,2016-03-24 08:41:23:755
6.42,-1.5855,-7.5282,6.3148,-1.5353,-7.3442,-0.0015,0.0055,0.0264,0.001,0.0034,0.0011,-0.92,15.38,50.44,74.59,9.01,-139.31,197704,2016-03-24 08:41:23:856
6.4057,-1.5571,-7.4538,6.3147,-1.5356,-7.3442,-0.001,-0.0017,-0.0206,-2.0000E-04,0.0023,4.0000E-04,-0.3,15.08,49.41,74.27,9.01,-139.31,197805,2016-03-24 08:41:23:957
6.4543,-1.5252,-7.4939,6.3145,-1.5352,-7.3444,0.0184,0.0079,-0.033,-0.0024,0,-8.0000E-04,0.26,14.54,49.81,74.76,9.01,-139.31,197903,2016-03-24 08:41:24:055
6.4137,-1.5668,-7.453,6.316,-1.5291,-7.3444,-0.0214,-0.006,0.0114,-0.0055,-0.001,-0.0029,-0.76,15.56,48.2,71.84,8.98,-139.29,198004,2016-03-24 08:41:24:156
6.4329,-1.5506,-7.5264,6.3161,-1.5289,-7.3444,-0.0215,-0.001,0.0094,-0.0032,-7.0000E-04,-8.0000E-04,-0.2,15.4,51.23,75.2,8.97,-139.31,198105,2016-03-24 08:41:24:257
6.4119,-1.5569,-7.4681,6.3173,-1.5294,-7.3432,-0.0049,0.0091,-0.0118,-9.0000E-04,0.0031,0.0021,1.06,13.52,49.66,76.49,8.98,-139.3,198204,2016-03-24 08:41:24:356
6.4326,-1.5757,-7.4633,6.3182,-1.5314,-7.3421,-0.0052,-0.0104,0.0077,0.002,0.002,-9.0000E-04,0.75,15.08,49.86,74.89,8.97,-139.3,198304,2016-03-24 08:41:24:456
6.453,-1.5591,-7.5075,6.3146,-1.5318,-7.345,-0.0036,-0.0129,-0.0156,-2.0000E-04,-0.001,-0.0021,0.81,14.95,50.68,75.37,8.98,-139.3,198404,2016-03-24 08:41:24:556
6.4357,-1.5691,-7.4952,6.3108,-1.5322,-7.3482,-0.0137,-0.0057,-0.0434,-7.0000E-04,-5.0000E-04,0.0016,0.99,13.69,50.77,76.94,8.99,-139.34,198503,2016-03-24 08:41:24:655
6.4446,-1.5659,-7.5079,6.3086,-1.5312,-7.3503,-0.0034,-0.0047,-0.0219,-0.0027,-4.0000E-04,0.0015,0.07,15.28,50.23,74.73,8.99,-139.35,198604,2016-03-24 08:41:24:756
6.4316,-1.5712,-7.5111,6.3088,-1.5282,-7.3508,0.0025,0.0081,-0.0029,-0.0038,4.0000E-04,-4.0000E-04,0.15,15.23,49.81,74.71,8.96,-139.36,198704,2016-03-24 08:41:24:856
6.44,-1.5443,-7.4905,6.3105,-1.5298,-7.349,-0.0081,-0.0221,0.0064,-5.0000E-04,0.002,5.0000E-04,-0.16,15.99,50.22,73.12,8.97,-139.35,198803,2016-03-24 08:41:24:955
6.4291,-1.566,-7.5272,6.3108,-1.5299,-7.3487,-0.015,0.0046,0.0078,8.0000E-04,0.0014,-4.0000E-04,0.97,15.01,49.81,74.89,8.97,-139.35,198906,2016-03-24 08:41:25:058
6.3759,-1.5553,-7.5098,6.31,-1.5309,-7.3492,-0.041,-0.0049,-0.0048,-9.0000E-04,0.0018,0.0022,0.25,16.05,49.66,73.12,8.98,-139.35,199004,2016-03-24 08:41:25:156
6.396,-1.5646,-7.5131,6.3091,-1.5292,-7.3503,-0.0048,-7.0000E-04,-0.0237,-0.0037,0.0019,6.0000E-04,0,15.46,50.42,74.71,8.97,-139.36,199103,2016-03-24 08:41:25:255
6.4406,-1.5402,-7.4755,6.3071,-1.5259,-7.3527,0.0187,0.013,-0.0075,-0.0021,-0.0014,7.0000E-04,1.07,14.77,50.12,74.86,8.95,-139.38,199203,2016-03-24 08:41:25:355
6.428,-1.5359,-7.5316,6.3088,-1.5266,-7.3511,0.0143,0.009,0.0181,0.0024,-5.0000E-04,0.0018,0.67,15.35,49.87,74.86,8.95,-139.38,199304,2016-03-24 08:41:25:456
6.4075,-1.559,-7.4875,6.3093,-1.5287,-7.3502,0.0082,0.0017,0.0118,8.0000E-04,1.0000E-04,8.0000E-04,-0.2,14.1,50.69,76.78,8.96,-139.37,199404,2016-03-24 08:41:25:556
6.4242,-1.5448,-7.4959,6.3092,-1.5269,-7.3507,0.0059,7.0000E-04,-0.0013,6.0000E-04,-0.001,2.0000E-04,0.6,14.15,50,76.46,8.96,-139.36,199504,2016-03-24 08:41:25:656
6.4244,-1.5929,-7.4607,6.309,-1.5256,-7.3512,0.0013,0.0099,-0.0171,0.0012,0.0019,-0.0021,0.86,14.38,50.57,76.9,8.96,-139.36,199604,2016-03-24 08:41:25:756
6.4157,-1.5413,-7.4663,6.3125,-1.528,-7.3476,0.0061,0.0125,0.0196,3.0000E-04,0,0.0015,0.29,14.45,50.63,76.79,8.96,-139.35,199704,2016-03-24 08:41:25:856
6.4527,-1.5527,-7.4931,6.314,-1.5277,-7.3464,-0.0051,0.006,0.0309,1.0000E-04,-2.0000E-04,-0.0016,0.26,15.7,50.76,73.61,8.96,-139.33,199804,2016-03-24 08:41:25:956
6.4392,-1.5531,-7.4863,6.3132,-1.5281,-7.347,-0.005,-0.0017,-0.0222,0.0013,-0.0011,-0.001,-0.22,15.09,49.74,74.71,8.96,-139.33,199904,2016-03-24 08:41:26:056
6.5121,-1.4957,-7.4624,6.313,-1.5268,-7.3475,0.0204,0.0117,-0.0149,-0.0049,-0.0013,0.008,0.23,14.26,50.11,76.34,8.96,-139.33,200003,2016-03-24 08:41:26:155
6.4434,-1.5588,-7.4012,6.3121,-1.537,-7.3461,0.1145,0.1121,0.0883,0.0019,-0.0054,0.0424,-0.23,13.71,50.31,76.33,8.96,-139.33,200103,2016-03-24 08:41:26:255
6.3797,-1.8512,-7.5249,6.2943,-1.5559,-7.3574,0.0113,0.0204,0.0454,0.0012,-0.0526,0.0684,0.43,15.4,50.31,74.77,9.02,-139.33,200203,2016-03-24 08:41:26:355
6.1471,-1.6612,-7.7135,6.2476,-1.5868,-7.3905,-0.1963,-0.0585,-0.0815,0.0119,-0.041,-0.0221,0.99,14.61,51.42,75.68,9.3,-139.58,200303,2016-03-24 08:41:26:455
6.424,-1.5316,-7.4819,6.233,-1.5805,-7.4042,-0.1945,-0.0819,-0.1788,-0.006,0.0069,-0.0179,1.49,15.55,50.4,73.62,9.31,-139.79,200404,2016-03-24 08:41:26:556
6.4938,-1.5168,-7.4609,6.2753,-1.5306,-7.3789,0.1281,0.0183,0.0705,-0.0255,0.0273,-0.0239,1.28,15.23,48.81,74.37,8.98,-139.62,200504,2016-03-24 08:41:26:656
6.3558,-1.5242,-7.5193,6.2875,-1.507,-7.3733,0.069,0.0288,0.0166,-0.008,0.0054,-0.0426,-0.61,15.01,50.6,74.84,8.84,-139.54,200605,2016-03-24 08:41:26:757
6.3706,-1.4393,-7.535,6.2908,-1.4755,-7.3769,-0.0496,-0.0562,-0.0571,-0.0017,0.0105,-0.048,0.26,14.29,50.06,76.07,8.75,-139.53,200704,2016-03-24 08:41:26:856
6.3693,-1.4391,-7.4823,6.3022,-1.4218,-7.3778,-0.0385,-6.0000E-04,0.0078,-0.033,0.0165,-0.019,-0.54,14.9,49.44,73.41,8.48,-139.55,200803,2016-03-24 08:41:26:955
6.5437,-1.3675,-7.465,6.3168,-1.3978,-7.3699,0.0122,-0.0014,0.0197,-0.0309,0.0229,-0.0245,-0.25,15.06,50.09,73.83,8.19,-139.4,200903,2016-03-24 08:41:27:055
6.5955,-1.2498,-7.4369,6.347,-1.3554,-7.3518,0.0928,0.0925,0.0437,-0.0123,0.0057,-0.0076,0.33,14.96,50.95,74.17,8.06,-139.28,201004,2016-03-24 08:41:27:156
6.522,-1.4103,-7.4557,6.3575,-1.3494,-7.3439,0.1354,0.0742,0.0674,0.0081,-0.0082,-0.0023,-0.45,15.05,50.36,73.59,7.94,-139.2,201103,2016-03-24 08:41:27:255
